sample_id,pid,qid,aid,gold_label,agg_human_score,agg_human_pred,pred_conf,gold_conf,entropy,pred_label
2283,Fiction/gutenberg-10221.txt,10,2,1,0.75,1,0.6211089685559272,0.3788910284638405,0.9572550242260228,0
2284,Fiction/gutenberg-10221.txt,10,3,0,0.0,0,0.9376650989055634,0.9376650989055634,0.3366447067274647,0
2285,Fiction/gutenberg-10221.txt,11,0,0,0.0,0,0.8080639123916626,0.8080639123916626,0.7055040811642415,0
2286,Fiction/gutenberg-10221.txt,11,1,1,1.0,1,0.6262328028678894,0.6262328028678894,0.9535207906924722,1
2287,Fiction/gutenberg-10221.txt,11,2,0,0.0,0,0.9519876122474672,0.9519876122474672,0.2778929494941113,0
2288,Fiction/gutenberg-10221.txt,12,0,0,0.0,0,0.9092115879058836,0.0907884038984775,0.439095948642058,1
2289,Fiction/gutenberg-10221.txt,12,1,1,0.75,1,0.8567084670066833,0.8567084670066833,0.5927945616575402,1
2290,Fiction/gutenberg-10221.txt,12,2,0,0.25,0,0.8985777199268341,0.1014223054051399,0.4734880408975565,1
2291,Fiction/gutenberg-10221.txt,12,3,0,0.25,0,0.7186458796262741,0.2813541267067194,0.8572893460888774,1
2292,Fiction/gutenberg-10221.txt,12,4,0,0.0,0,0.6196830376982689,0.3803169384598732,0.9582655648381848,1
2293,Fiction/gutenberg-10221.txt,13,0,0,0.0,0,0.9121611833572388,0.9121611833572388,0.4292146222829279,0
2294,Fiction/gutenberg-10221.txt,13,1,1,1.0,1,0.6987654358148575,0.3012345552444458,0.8827947822101341,0
2295,Fiction/gutenberg-10221.txt,13,2,0,0.0,0,0.6427522301673889,0.6427522301673889,0.9403748929732172,0
2296,Fiction/gutenberg-10221.txt,13,3,0,0.25,0,0.968388831615448,0.968388831615448,0.2024085093946294,0
2297,Fiction/gutenberg-10221.txt,14,0,0,0.25,0,0.6592314660549163,0.3407685242593288,0.9255522350945296,1
2298,Fiction/gutenberg-10221.txt,14,1,0,0.0,0,0.8783528089523316,0.8783528089523316,0.534077254234676,0
2299,Fiction/gutenberg-10221.txt,14,2,0,0.0,0,0.5537586212158203,0.5537586212158203,0.991645114884983,0
2300,Fiction/gutenberg-10221.txt,14,3,0,0.25,0,0.7932634592056275,0.2067365303635597,0.7351982558247828,1
2301,Fiction/gutenberg-10221.txt,14,4,0,0.0,0,0.9033708155155182,0.9033708155155182,0.458218340436942,0
2302,Fiction/gutenberg-10221.txt,14,5,1,0.75,1,0.9410716593265532,0.9410716593265532,0.3231761365640958,1
2303,Fiction/gutenberg-10221.txt,14,6,0,0.0,0,0.7123637817800045,0.7123637817800045,0.8656481836525621,0
2304,History-Anthropology/oanc-HistoryItaly-1.txt,0,0,0,0.25,0,0.9888353049755096,0.9888353049755096,0.0884190451298847,0
2305,History-Anthropology/oanc-HistoryItaly-1.txt,0,1,0,0.0,0,0.9735752522945404,0.9735752522945404,0.176132336052712,0
2306,History-Anthropology/oanc-HistoryItaly-1.txt,0,2,0,0.25,0,0.9650615096092224,0.9650615096092224,0.2185832939817481,0
2307,History-Anthropology/oanc-HistoryItaly-1.txt,0,3,1,0.75,1,0.9549429774284364,0.0450570486485958,0.2650164162897732,0
2308,History-Anthropology/oanc-HistoryItaly-1.txt,0,4,0,0.0,0,0.9891567230224608,0.9891567230224608,0.086333162132118,0
2309,History-Anthropology/oanc-HistoryItaly-1.txt,1,0,0,0.0,0,0.7775657564401627,0.7775657564401627,0.7645875136092146,0
2310,History-Anthropology/oanc-HistoryItaly-1.txt,1,1,1,0.75,1,0.9405813813209534,0.0594185948371887,0.3251326270290804,0
2311,History-Anthropology/oanc-HistoryItaly-1.txt,1,2,0,0.25,0,0.964257514476776,0.964257514476776,0.2224188727769226,0
2312,History-Anthropology/oanc-HistoryItaly-1.txt,1,3,0,0.0,0,0.739921635389328,0.739921635389328,0.8268646243580451,0
2313,History-Anthropology/oanc-HistoryItaly-1.txt,1,4,1,0.5,0,0.7309315085411072,0.2690684914588928,0.8401248021353057,0
2314,History-Anthropology/oanc-HistoryItaly-1.txt,1,5,1,0.25,0,0.8375355958938598,0.1624644145369529,0.6401727502272277,0
2315,History-Anthropology/oanc-HistoryItaly-1.txt,2,0,0,0.0,0,0.8741423666477204,0.1258576422929763,0.5459673047576091,1
2316,History-Anthropology/oanc-HistoryItaly-1.txt,2,1,1,0.5,0,0.941824346780777,0.941824346780777,0.3201599535332445,1
2317,History-Anthropology/oanc-HistoryItaly-1.txt,2,2,0,0.5,0,0.8444569349288941,0.1555430710315704,0.6235397357070029,1
2318,History-Anthropology/oanc-HistoryItaly-1.txt,2,3,0,0.0,0,0.6866764634847641,0.3133235335350036,0.896972729866632,1
2319,History-Anthropology/oanc-HistoryItaly-1.txt,2,4,0,0.0,0,0.9387437641620636,0.9387437641620636,0.3324117048483,0
2320,History-Anthropology/oanc-HistoryItaly-1.txt,2,5,1,0.5,0,0.8941186606884003,0.8941186606884003,0.4873664305566084,1
2321,History-Anthropology/oanc-HistoryItaly-1.txt,2,6,1,0.0,0,0.9444703757762908,0.9444703757762908,0.3094374524400811,1
2322,History-Anthropology/oanc-HistoryItaly-1.txt,3,0,0,0.25,0,0.7979194939136505,0.7979194939136505,0.7260696304289269,0
2323,History-Anthropology/oanc-HistoryItaly-1.txt,3,1,0,0.0,0,0.7327710509300231,0.7327710509300231,0.837460187363323,0
2324,History-Anthropology/oanc-HistoryItaly-1.txt,3,2,1,0.5,0,0.5397504061460495,0.4602496169507503,0.9954359982161552,0
2325,History-Anthropology/oanc-HistoryItaly-1.txt,3,3,1,0.5,0,0.7488331198692322,0.2511668873950839,0.813122361335846,0
2326,History-Anthropology/oanc-HistoryItaly-1.txt,4,0,0,0.0,0,0.6615406394004821,0.3384593769907951,0.923336793833998,1
2327,History-Anthropology/oanc-HistoryItaly-1.txt,4,1,0,0.25,0,0.8813106179237366,0.1186894085258245,0.5255818312227037,1
2328,History-Anthropology/oanc-HistoryItaly-1.txt,4,2,1,0.5,0,0.8872448086738587,0.8872448086738587,0.5081709162700933,1
2329,History-Anthropology/oanc-HistoryItaly-1.txt,4,3,0,0.0,0,0.7063966572284699,0.7063966572284699,0.8733305426877223,0
2330,History-Anthropology/oanc-HistoryItaly-1.txt,4,4,1,0.25,0,0.7586679279804229,0.7586679279804229,0.7972484656246127,1
2331,History-Anthropology/oanc-HistoryItaly-1.txt,5,0,0,0.0,0,0.7978257775306702,0.7978257775306702,0.7262553061920315,0
2332,History-Anthropology/oanc-HistoryItaly-1.txt,5,1,0,0.0,0,0.9535654604434968,0.9535654604434968,0.2710535657829533,0
2333,History-Anthropology/oanc-HistoryItaly-1.txt,5,2,0,0.25,0,0.9797118365764618,0.9797118365764618,0.1430554608622129,0
2334,History-Anthropology/oanc-HistoryItaly-1.txt,5,3,0,0.25,0,0.9524811744689942,0.9524811744689942,0.275762155020289,0
2335,History-Anthropology/oanc-HistoryItaly-1.txt,5,4,1,0.75,1,0.6814860075712204,0.6814860075712204,0.9027581656678336,1
2336,History-Anthropology/oanc-HistoryItaly-1.txt,6,0,1,0.25,0,0.7955384731292725,0.2044615354388952,0.730761915357488,0
2337,History-Anthropology/oanc-HistoryItaly-1.txt,6,1,0,0.25,0,0.6054135620594024,0.6054135620594024,0.9676956476484952,0
2338,History-Anthropology/oanc-HistoryItaly-1.txt,6,2,1,0.0,0,0.5740343019366264,0.4259657070040702,0.9841266526711486,0
2339,History-Anthropology/oanc-HistoryItaly-1.txt,6,3,0,0.0,0,0.9828136265277864,0.9828136265277864,0.1253370838360933,0
2340,History-Anthropology/oanc-HistoryItaly-1.txt,6,4,1,0.5,0,0.818328607082367,0.818328607082367,0.6837197883853949,1
2341,History-Anthropology/oanc-HistoryItaly-1.txt,6,5,0,0.25,0,0.5385545402765274,0.5385545402765274,0.995706740949755,0
2342,History-Anthropology/oanc-HistoryItaly-1.txt,7,0,0,0.0,0,0.8635009407997132,0.8635009407997132,0.5749962006849683,0
2343,History-Anthropology/oanc-HistoryItaly-1.txt,7,1,0,0.25,0,0.7109669893980026,0.7109669893980026,0.8674688386236382,0
2344,History-Anthropology/oanc-HistoryItaly-1.txt,7,2,1,0.5,0,0.6568719685077667,0.3431280195713043,0.9277806021125362,0
2345,History-Anthropology/oanc-HistoryItaly-1.txt,7,3,0,0.25,0,0.8782833874225616,0.8782833874225616,0.5342751589547265,0
2346,History-Anthropology/oanc-HistoryItaly-1.txt,7,4,1,0.25,0,0.5191528260707855,0.48084716796875,0.9989412908601858,0
2347,History-Anthropology/oanc-HistoryItaly-1.txt,8,0,1,0.75,1,0.8962288677692414,0.8962288677692414,0.4808370154661067,1
2348,History-Anthropology/oanc-HistoryItaly-1.txt,8,1,0,0.0,0,0.8639215767383576,0.8639215767383576,0.573875681626405,0
2349,History-Anthropology/oanc-HistoryItaly-1.txt,8,2,0,0.25,0,0.9653833746910097,0.9653833746910097,0.2170400815827248,0
2350,History-Anthropology/oanc-HistoryItaly-1.txt,8,3,0,0.0,0,0.5979610800743103,0.5979610800743103,0.972130799538986,0
2351,History-Anthropology/oanc-HistoryItaly-1.txt,8,4,0,0.0,0,0.838680362701416,0.838680362701416,0.6374572252385245,0
2352,History-Anthropology/oanc-HistoryItaly-1.txt,8,5,1,0.5,0,0.90599507689476,0.90599507689476,0.4496982878057773,1
2353,History-Anthropology/oanc-HistoryItaly-1.txt,9,0,0,0.0,0,0.9433878719806672,0.9433878719806672,0.313846897948813,0
2354,History-Anthropology/oanc-HistoryItaly-1.txt,9,1,0,0.25,0,0.912285977602005,0.912285977602005,0.4287931893405795,0
2355,History-Anthropology/oanc-HistoryItaly-1.txt,9,2,0,0.25,0,0.7689068555831909,0.7689068555831909,0.7799120329729264,0
2356,History-Anthropology/oanc-HistoryItaly-1.txt,9,3,0,0.0,0,0.8318043112754822,0.8318043112754822,0.653560568791254,0
2357,History-Anthropology/oanc-HistoryItaly-1.txt,9,4,1,0.5,0,0.8756495535373687,0.1243504680693149,0.5417381823783399,0
2358,History-Anthropology/oanc-HistoryItaly-1.txt,10,0,0,0.0,0,0.7347574949264526,0.7347574949264526,0.8345547765542614,0
2359,History-Anthropology/oanc-HistoryItaly-1.txt,10,1,0,0.25,0,0.6802287518978118,0.6802287518978118,0.9041325250475848,0
2360,History-Anthropology/oanc-HistoryItaly-1.txt,10,2,0,0.25,0,0.819148451089859,0.819148451089859,0.6819363549915775,0
2361,History-Anthropology/oanc-HistoryItaly-1.txt,10,3,1,0.25,0,0.6559539616107941,0.3440460324287414,0.928637958564927,0
2362,History-Anthropology/oanc-HistoryItaly-1.txt,10,4,0,0.0,0,0.7939127445220947,0.7939127445220947,0.733936815543757,0
2363,History-Anthropology/oanc-HistoryItaly-1.txt,10,5,0,0.25,0,0.7638944059610366,0.7638944059610366,0.7885037986753004,0
2364,History-Anthropology/oanc-HistoryItaly-1.txt,11,0,0,0.0,0,0.9378256142139436,0.9378256142139436,0.3360166549943353,0
2365,History-Anthropology/oanc-HistoryItaly-1.txt,11,1,0,0.0,0,0.8545408368110656,0.8545408368110656,0.5983591744665264,0
2366,History-Anthropology/oanc-HistoryItaly-1.txt,11,2,0,0.25,0,0.9789434432983398,0.9789434432983398,0.1473323201490989,0
2367,History-Anthropology/oanc-HistoryItaly-1.txt,11,3,0,0.25,0,0.5483139306306839,0.4516860678791999,0.9932542983352144,1
2368,History-Anthropology/oanc-HistoryItaly-1.txt,11,4,1,0.25,0,0.8532739877700806,0.8532739877700806,0.6015861174103075,1
2369,History-Anthropology/oanc-HistoryItaly-1.txt,12,0,0,0.0,0,0.7173143565654755,0.7173143565654755,0.8590844202362745,0
2370,History-Anthropology/oanc-HistoryItaly-1.txt,12,1,1,0.5,0,0.6957155644893647,0.3042844280600548,0.8864652704875335,0
2371,History-Anthropology/oanc-HistoryItaly-1.txt,12,2,0,0.25,0,0.6808395996689797,0.6808395996689797,0.9034660838574712,0
2372,History-Anthropology/oanc-HistoryItaly-1.txt,12,3,1,0.25,0,0.7182939440011978,0.281706066429615,0.8577650398611193,0
2373,History-Anthropology/oanc-HistoryItaly-1.txt,12,4,0,0.25,0,0.7591152846813202,0.7591152846813202,0.7965084596095329,0
2374,History-Anthropology/oanc-HistoryItaly-1.txt,12,5,0,0.0,0,0.8648505985736847,0.8648505985736847,0.5713932000318894,0
2375,History-Anthropology/oanc-HistoryItaly-1.txt,13,0,0,0.25,0,0.7875685095787048,0.7875685095787048,0.7461047939208902,0
2376,History-Anthropology/oanc-HistoryItaly-1.txt,13,1,0,0.5,0,0.873986405134201,0.873986405134201,0.5464032252560408,0
2377,History-Anthropology/oanc-HistoryItaly-1.txt,13,2,0,0.25,0,0.7505050957202911,0.7505050957202911,0.810476578522164,0
2378,History-Anthropology/oanc-HistoryItaly-1.txt,13,3,0,0.0,0,0.9355002105236052,0.9355002105236052,0.3450543695276376,0
2379,History-Anthropology/oanc-HistoryItaly-1.txt,13,4,1,0.0,0,0.8631122708320618,0.1368877340108156,0.5760296691462125,0
2380,History-Anthropology/oanc-HistoryItaly-1.txt,14,0,0,0.0,0,0.7037352412939072,0.7037352412939072,0.8766769256597027,0
2381,History-Anthropology/oanc-HistoryItaly-1.txt,14,1,1,0.5,0,0.6748672515153885,0.3251327507197857,0.9098760425248692,0
2382,History-Anthropology/oanc-HistoryItaly-1.txt,14,2,0,0.25,0,0.836995929479599,0.836995929479599,0.6414480654532823,0
2383,History-Anthropology/oanc-HistoryItaly-1.txt,14,3,1,0.25,0,0.5556620210409164,0.5556620210409164,0.9910417522253208,1
2384,History-Anthropology/oanc-HistoryItaly-1.txt,14,4,0,0.0,0,0.9029687106609344,0.9029687106609344,0.4595137097808416,0
2385,Science-textbook/science-g4-107.txt,0,0,1,0.5,0,0.9237425565719604,0.9237425565719604,0.3888527596263187,1
2386,Science-textbook/science-g4-107.txt,0,1,1,0.75,1,0.6025518596172332,0.3974481530487537,0.9694382703504024,0
2387,Science-textbook/science-g4-107.txt,0,2,0,0.25,0,0.9049390017986296,0.9049390017986296,0.453140837049624,0
2388,Science-textbook/science-g4-107.txt,0,3,1,0.75,1,0.5828858733177185,0.4171141296625137,0.980085372425877,0
2389,Science-textbook/science-g4-107.txt,0,4,0,0.0,0,0.5348202049732208,0.5348202049732208,0.9964987831521434,0
2390,Science-textbook/science-g4-107.txt,0,5,1,0.75,1,0.9101995766162873,0.9101995766162873,0.4358033064185946,1
2391,Science-textbook/science-g4-107.txt,0,6,0,0.0,0,0.8609374344348908,0.8609374344348908,0.5817784855546702,0
2392,Science-textbook/science-g4-107.txt,0,7,1,0.25,0,0.8516540825366974,0.8516540825366974,0.6056854170730878,1
2393,Science-textbook/science-g4-107.txt,0,8,1,0.5,0,0.5261626303195953,0.5261626303195953,0.9980240958954024,1
2394,Science-textbook/science-g4-107.txt,0,9,0,0.25,0,0.972089284658432,0.972089284658432,0.1838034440215159,0
2395,Science-textbook/science-g4-107.txt,0,10,1,0.25,0,0.8478431344032288,0.8478431344032288,0.6152116247009081,1
2396,Science-textbook/science-g4-107.txt,1,0,0,0.0,0,0.914637577533722,0.914637577533722,0.4207977610346084,0
2397,Science-textbook/science-g4-107.txt,1,1,0,0.0,0,0.9240475416183472,0.9240475416183472,0.3877543047884374,0
2398,Science-textbook/science-g4-107.txt,1,2,0,0.0,0,0.8833103835582733,0.8833103835582733,0.5197698081789686,0
2399,Science-textbook/science-g4-107.txt,1,3,1,0.25,0,0.8688918888568878,0.8688918888568878,0.5604693960315221,1
2400,Science-textbook/science-g4-107.txt,1,4,0,0.0,0,0.9817250669002532,0.9817250669002532,0.1316420861474959,0
2401,Science-textbook/science-g4-107.txt,1,5,1,0.75,1,0.8546278655529023,0.8546278655529023,0.5981368808383535,1
2402,Science-textbook/science-g4-107.txt,1,6,1,0.25,0,0.9149861872196198,0.9149861872196198,0.4196038456168839,1
2403,Science-textbook/science-g4-107.txt,2,0,0,0.0,0,0.8477473199367523,0.8477473199367523,0.6154490361676306,0
2404,Science-textbook/science-g4-107.txt,2,1,1,0.25,0,0.7138165950775146,0.7138165950775146,0.8637399194885118,1
2405,Science-textbook/science-g4-107.txt,2,2,1,0.5,0,0.7592289566993713,0.7592289566993713,0.7963201526892644,1
2406,Science-textbook/science-g4-107.txt,2,3,0,0.0,0,0.9857955038547516,0.9857955038547516,0.1075266857104502,0
2407,Science-textbook/science-g4-107.txt,2,4,0,0.0,0,0.9098309099674224,0.9098309099674224,0.4370339989302654,0
2408,Science-textbook/science-g4-107.txt,2,5,1,1.0,1,0.8653631389141083,0.8653631389141083,0.5700190085584917,1
2409,Science-textbook/science-g4-107.txt,2,6,0,0.0,0,0.984359645843506,0.984359645843506,0.1162069000576753,0
2410,Science-textbook/science-g4-107.txt,2,7,1,0.5,0,0.5082888640463352,0.5082888640463352,0.9998017493317805,1
2411,Science-textbook/science-g4-107.txt,3,0,0,0.0,0,0.96537144780159,0.96537144780159,0.2170973764635668,0
2412,Science-textbook/science-g4-107.txt,3,1,0,0.0,0,0.960942840576172,0.960942840576172,0.2379524522597749,0
2413,Science-textbook/science-g4-107.txt,3,2,0,0.0,0,0.9822497189044952,0.9822497189044952,0.1286154825983401,0
2414,Science-textbook/science-g4-107.txt,3,3,1,0.25,0,0.9726710259914398,0.0273289658129215,0.1808145771395817,0
2415,Science-textbook/science-g4-107.txt,3,4,1,0.0,0,0.9196877598762512,0.0803122468292713,0.4032784549187576,0
2416,Science-textbook/science-g4-107.txt,3,5,1,0.75,1,0.7165508925914764,0.7165508925914764,0.8601079810156111,1
2417,Science-textbook/science-g4-107.txt,3,6,0,0.0,0,0.9267871022224426,0.9267871022224426,0.3778007616269636,0
2418,Science-textbook/science-g4-107.txt,4,0,1,0.25,0,0.946819758415222,0.946819758415222,0.2997557974940517,1
2419,Science-textbook/science-g4-107.txt,4,1,0,0.0,0,0.7864811241626739,0.7864811241626739,0.7481552997525128,0
2420,Science-textbook/science-g4-107.txt,4,2,1,0.75,1,0.7516866937279701,0.7516866937279701,0.8085938229410897,1
2421,Science-textbook/science-g4-107.txt,4,3,1,0.5,0,0.6612988531589508,0.6612988531589508,0.9235703558619708,1
2422,Science-textbook/science-g4-107.txt,4,4,0,0.0,0,0.9831986606121064,0.9831986606121064,0.1230830278743479,0
2423,Science-textbook/science-g4-107.txt,4,5,0,0.0,0,0.9307545185089112,0.9307545185089112,0.3631015867300871,0
2424,Science-textbook/science-g4-107.txt,4,6,1,1.0,1,0.8831746995449066,0.8831746995449066,0.5201658666383128,1
2425,Science-textbook/science-g4-107.txt,4,7,1,0.5,0,0.8974817633628845,0.8974817633628845,0.4769277319164842,1
2426,Science-textbook/science-g4-107.txt,4,8,0,0.25,0,0.9816525757312776,0.9816525757312776,0.1320584267869421,0
2427,Science-textbook/science-g4-107.txt,4,9,1,0.75,1,0.6989829048514367,0.6989829048514367,0.8825306286248292,1
2428,Science-textbook/science-g4-107.txt,4,10,1,0.75,1,0.7812505483627319,0.7812505483627319,0.7578774763135366,1
2429,Science-textbook/science-g4-107.txt,5,0,1,0.75,1,0.7339186787605285,0.7339186787605285,0.8357852026664104,1
2430,Science-textbook/science-g4-107.txt,5,1,0,0.0,0,0.9200545966625212,0.9200545966625212,0.4019868176681743,0
2431,Science-textbook/science-g4-107.txt,5,2,0,0.0,0,0.8594573736190796,0.8594573736190796,0.5856580963674674,0
2432,Science-textbook/science-g4-107.txt,5,3,1,1.0,1,0.9155922055244444,0.9155922055244444,0.417522972915304,1
2433,Science-textbook/science-g4-107.txt,5,4,1,0.5,0,0.8224161624908447,0.8224161624908447,0.6747626982979207,1
2434,Science-textbook/science-g4-107.txt,5,5,0,0.0,0,0.939067417383194,0.939067417383194,0.331135845472724,0
2435,Science-textbook/science-g4-107.txt,5,6,0,0.0,0,0.9744867384433746,0.9744867384433746,0.1713659667924307,0
2436,Science-textbook/science-g4-107.txt,6,0,0,0.0,0,0.73273184299469,0.73273184299469,0.8375172579434981,0
2437,Science-textbook/science-g4-107.txt,6,1,0,0.0,0,0.990409117937088,0.990409117937088,0.0780686236775956,0
2438,Science-textbook/science-g4-107.txt,6,2,0,0.0,0,0.9685124158859252,0.9685124158859252,0.2017978771680597,0
2439,Science-textbook/science-g4-107.txt,6,3,1,1.0,1,0.5258611351251602,0.4741388544440269,0.998069393842018,0
2440,Science-textbook/science-g4-107.txt,6,4,0,0.0,0,0.965575385093689,0.965575385093689,0.2161173571023527,0
2441,Science-textbook/science-g4-107.txt,7,0,1,0.5,0,0.9406913101673128,0.9406913101673128,0.3246944759245371,1
2442,Science-textbook/science-g4-107.txt,7,1,1,0.0,0,0.5326060101389885,0.4673939943313598,0.9969302145800536,0
2443,Science-textbook/science-g4-107.txt,7,2,0,0.0,0,0.996577686071396,0.996577686071396,0.0329604641689503,0
2444,Science-textbook/science-g4-107.txt,7,3,0,0.0,0,0.9821368515491484,0.9821368515491484,0.1292684972971222,0
2445,Science-textbook/science-g4-107.txt,7,4,0,0.0,0,0.9877783298492432,0.9877783298492432,0.0951855279244338,0
2446,Science-textbook/science-g4-107.txt,7,5,1,0.75,1,0.9142423272132874,0.9142423272132874,0.4221487540870953,1
2447,Science-textbook/science-g4-107.txt,7,6,0,0.0,0,0.6522478014230728,0.6522478014230728,0.9320445491849306,0
2448,Fiction-stories-masc-hotel-California-0.txt,0,0,1,0.75,1,0.6469232261180877,0.6469232261180877,0.9367859163960928,1
2449,Fiction-stories-masc-hotel-California-0.txt,0,1,1,0.25,0,0.5318687431514263,0.5318687431514263,0.997067561647744,1
2450,Fiction-stories-masc-hotel-California-0.txt,0,2,1,0.75,1,0.6763093531131744,0.6763093531131744,0.9083498410931036,1
2451,Fiction-stories-masc-hotel-California-0.txt,0,3,0,0.0,0,0.911698293685913,0.911698293685913,0.4307755725349977,0
2452,Fiction-stories-masc-hotel-California-0.txt,0,4,0,0.25,0,0.8954568803310394,0.8954568803310394,0.4832336864742261,0
2453,Fiction-stories-masc-hotel-California-0.txt,1,0,0,0.0,0,0.68641037940979,0.68641037940979,0.8972736821221976,0
2454,Fiction-stories-masc-hotel-California-0.txt,1,1,1,1.0,1,0.5819344729185104,0.5819344729185104,0.980541999942941,1
2455,Fiction-stories-masc-hotel-California-0.txt,1,2,0,0.0,0,0.777807605266571,0.2221924141049385,0.7641506211724558,1
2456,Fiction-stories-masc-hotel-California-0.txt,1,3,1,0.0,0,0.97727872133255,0.0227212742902338,0.1564585131692488,0
2457,Fiction-stories-masc-hotel-California-0.txt,2,0,1,0.5,0,0.5214000284671784,0.5214000284671784,0.998678199514388,1
2458,Fiction-stories-masc-hotel-California-0.txt,2,1,1,0.75,1,0.598993256688118,0.4010067522525787,0.9715364592027562,0
2459,Fiction-stories-masc-hotel-California-0.txt,2,2,0,0.0,0,0.7195539027452469,0.7195539027452469,0.8560579531771936,0
2460,Fiction-stories-masc-hotel-California-0.txt,2,3,0,0.0,0,0.9844415545463562,0.9844415545463562,0.1157170065874928,0
2461,Fiction-stories-masc-hotel-California-0.txt,3,0,1,1.0,1,0.7442431330680848,0.2557568669319153,0.8202756848649115,0
2462,Fiction-stories-masc-hotel-California-0.txt,3,1,1,0.5,0,0.7287322998046875,0.2712677013128995,0.8432778316004903,0
2463,Fiction-stories-masc-hotel-California-0.txt,3,2,0,0.0,0,0.9430767118930816,0.9430767118930816,0.3151084914675465,0
2464,Fiction-stories-masc-hotel-California-0.txt,3,3,0,0.25,0,0.9374466180801392,0.9374466180801392,0.33749856226861,0
2465,Fiction-stories-masc-hotel-California-0.txt,3,4,1,0.25,0,0.8856519818305969,0.1143480192869901,0.5128931751993777,0
2466,Fiction-stories-masc-hotel-California-0.txt,4,0,1,0.5,0,0.5442218005657196,0.4557782024145126,0.9943500455209372,0
2467,Fiction-stories-masc-hotel-California-0.txt,4,1,1,0.75,1,0.6321938514709473,0.6321938514709473,0.9489726829755604,1
2468,Fiction-stories-masc-hotel-California-0.txt,4,2,0,0.0,0,0.9514814734458924,0.9514814734458924,0.2800700956404617,0
2469,Fiction-stories-masc-hotel-California-0.txt,4,3,0,0.0,0,0.8592752039432525,0.8592752039432525,0.5861338560116558,0
2470,Fiction-stories-masc-hotel-California-0.txt,5,0,1,0.5,0,0.5466361537575721,0.4533638536930084,0.9937153461998776,0
2471,Fiction-stories-masc-hotel-California-0.txt,5,1,1,0.75,1,0.9017130136489868,0.0982869923114776,0.4635418462982713,0
2472,Fiction-stories-masc-hotel-California-0.txt,5,2,0,0.0,0,0.8761225938796997,0.8761225938796997,0.5404045835973657,0
2473,Fiction-stories-masc-hotel-California-0.txt,5,3,1,0.25,0,0.6940350770950318,0.3059649482369423,0.8884606354834181,0
2474,Fiction-stories-masc-hotel-California-0.txt,5,4,0,0.0,0,0.5424000412225723,0.5424000412225723,0.994806516520309,0
2475,Fiction/mctest-mc160.dev.12-0.txt,0,0,0,0.25,0,0.5970445796847343,0.4029554069042206,0.9726531687689384,1
2476,Fiction/mctest-mc160.dev.12-0.txt,0,1,1,0.75,1,0.8037519216537475,0.8037519216537475,0.7143604935087068,1
2477,Fiction/mctest-mc160.dev.12-0.txt,0,2,1,0.5,0,0.8440111011266709,0.1559888919815421,0.6246267694264019,0
2478,Fiction/mctest-mc160.dev.12-0.txt,0,3,0,0.0,0,0.9760721147060394,0.9760721147060394,0.1629598719488155,0
2479,Fiction/mctest-mc160.dev.12-0.txt,0,4,1,0.5,0,0.7072448462247849,0.2927551444619894,0.8722537080209263,0
2480,Fiction/mctest-mc160.dev.12-0.txt,0,5,0,0.25,0,0.7522028684616089,0.2477971203625202,0.8077679413699843,1
2481,Fiction/mctest-mc160.dev.12-0.txt,0,6,1,0.25,0,0.8560481667518616,0.8560481667518616,0.5944954791756111,1
2482,Fiction/mctest-mc160.dev.12-0.txt,0,7,0,0.25,0,0.8840325951576233,0.1159674063324928,0.5176571218558841,1
2483,Fiction/mctest-mc160.dev.12-0.txt,0,8,1,0.25,0,0.5870237201452255,0.412976286560297,0.9780368926314902,0
2484,Fiction/mctest-mc160.dev.12-0.txt,0,9,0,0.25,0,0.9717445790767668,0.9717445790767668,0.185566021664205,0
2485,Fiction/mctest-mc160.dev.12-0.txt,1,0,1,0.5,0,0.9307190656661988,0.9307190656661988,0.3632344900275936,1
2486,Fiction/mctest-mc160.dev.12-0.txt,1,1,1,0.5,0,0.8763852119445801,0.8763852119445801,0.5396629230666599,1
2487,Fiction/mctest-mc160.dev.12-0.txt,1,2,0,0.25,0,0.7158980697393418,0.7158980697393418,0.8609799495353079,0
2488,Fiction/mctest-mc160.dev.12-0.txt,1,3,0,0.5,0,0.8222170412540436,0.1777829609811306,0.6752028911814232,1
2489,Fiction/mctest-mc160.dev.12-0.txt,1,4,0,0.75,1,0.7763902336359024,0.2236097542569041,0.7667042510954304,1
2490,Fiction/mctest-mc160.dev.12-0.txt,1,5,0,0.25,0,0.8691791951656341,0.130820818990469,0.5596849897058153,1
2491,Fiction/mctest-mc160.dev.12-0.txt,2,0,0,0.25,0,0.5614701418206096,0.4385298706591129,0.9890696982451928,1
2492,Fiction/mctest-mc160.dev.12-0.txt,2,1,0,0.0,0,0.7287692576646805,0.7287692576646805,0.8432251281325076,0
2493,Fiction/mctest-mc160.dev.12-0.txt,2,2,1,1.0,1,0.8686120688915253,0.8686120688915253,0.5612323659259112,1
2494,Fiction/mctest-mc160.dev.12-0.txt,2,3,0,0.0,0,0.9604117095470428,0.9604117095470428,0.2404013861665625,0
2495,Fiction/mctest-mc160.dev.12-0.txt,3,0,0,0.25,0,0.8115536093711853,0.1884463809430599,0.6982100759279678,1
2496,Fiction/mctest-mc160.dev.12-0.txt,3,1,0,0.5,0,0.9847677111625672,0.9847677111625672,0.1137603801273688,0
