"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"6086","266","LaBute can't avoid a fatal mistake in the modern era: He's changed the male academic from a lower-class Brit to an American, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.","","0","39.909090909091","68","27","39","4660.8181818182","7023","2647","4717","0.28746928746929","0.37837837837838","0.13513513513514","0.2972972972973","834.56814260518","1676.4733333333","350.375","863.13043478261","116.40773424713","147.85714285714","98.037037037037","113.33333333333","125.96805896806","189.81081081081","71.540540540541","127.48648648649","","","","","","","","","","","","","","","37","210"
"6091","320","Adam Sandler's Eight Crazy Nights grows on you -- like a rash.","","-1","10.181818181818","14","8","9","1192.6363636364","1651","887","1121","0.36363636363636","0.5","0.25","0.33333333333333","884.80991462241","1636.3888888889","375.58333333333","900","117.24587104814","130.54545454545","96.8","117.92857142857","99.386363636364","137.58333333333","73.916666666667","93.416666666667","","","","","","","","","","","","","","","12","62"
"6132","213","The cumulative effect of the movie is repulsive and depressing.","","-1","11.272727272727","20","7","11","1375.8181818182","2672","857","1227","0.36363636363636","0.8","0.1","0.3","763.97356902357","1128.3","226.16666666667","736.44047619048","124.91877213695","176.71428571429","94.727272727273","117.33333333333","137.58181818182","267.2","85.7","122.7","","","","","","","","","","","","","","","10","63"
"6138","355","Peralta's mythmaking could have used some informed, adult hindsight.","","0","17.636363636364","29","12","16","2053.9090909091","4165","994","1848","0.090909090909091","0.33333333333333","0","0","921.03965247715","1803.0119047619","397","895.51041666667","114.33538348625","150.1875","82.833333333333","104.4375","228.21212121212","462.77777777778","110.44444444444","205.33333333333","","","","","","","","","","","","","","","9","68"
"6147","150","Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.","","-1","19.545454545455","26","11","20","2475.8181818182","3460","1889","2431","0.24848484848485","0.53333333333333","0.066666666666667","0.2","708.60154327995","1092.5416666667","197.54761904762","687.69696969697","128.81006861958","188.09090909091","103.2","124.45454545455","165.05454545455","230.66666666667","125.93333333333","162.06666666667","","","","","","","","","","","","","","","15","108"
"6173","86","... a bland murder-on-campus yawner.","","-1","9.4545454545455","13","5","10","1144.3636363636","1757","615","1176","0.45454545454545","0.6","0.2","0.4","849.92387210853","1139.1111111111","275.56818181818","931.22222222222","122.82302697303","196","87.857142857143","117.6","228.87272727273","351.4","123","235.2","","","","","","","","","","","","","","","5","36"
"6208","258","Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.","","-1","28.272727272727","52","19","26","3386.0909090909","5675","1642","3542","0.3166144200627","0.51724137931034","0.13793103448276","0.31034482758621","835.02654481214","1745.40625","388.4375","767.76515151515","118.99653621942","140.76923076923","86.421052631579","127.71428571429","116.76175548589","195.68965517241","56.620689655172","122.13793103448","","","","","","","","","","","","","","","29","177"
"6226","279","Circuit queens won't learn a thing, they'll be too busy cursing the film's strategically placed white sheets.","","0","19.090909090909","29","12","18","2193.0909090909","2809","1352","2376","0.24064171122995","0.47058823529412","0.11764705882353","0.23529411764706","866.13689097098","1654.3333333333","363.35185185185","847.04166666667","116.36871933223","146.0625","96.862068965517","114.81818181818","129.00534759358","165.23529411765","79.529411764706","139.76470588235","","","","","","","","","","","","","","","17","109"
"6252","379","Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","","0","20.727272727273","37","14","18","2391.8181818182","3999","1534","2144","0.37727272727273","0.65","0.25","0.35","808.16427511882","1658.3476190476","320.59090909091","772.07692307692","115.46667652141","126.11764705882","101.125","113.61111111111","119.59090909091","199.95","76.7","107.2","","","","","","","","","","","","","","","20","119"
"6285","99","Reeks of rot and hack work from start to finish.","","0","12.636363636364","20","6","11","1651.2727272727","2871","783","1506","0.25454545454545","0.4","0.1","0.3","739.27558321308","1036.6111111111","273.42857142857","725.66666666667","131.31798996458","160.125","112.54545454545","130.5","165.12727272727","287.1","78.3","150.6","","","","","","","","","","","","","","","10","48"
"6291","387","The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.","","1","34.363636363636","48","23","37","4020.6363636364","6010","2250","4138","0.34805194805195","0.57142857142857","0.14285714285714","0.34285714285714","798.4060769465","1570.5391304348","325.34210526316","768.20555555556","115.36888210604","150.25","96","109.17857142857","114.87532467532","171.71428571429","64.285714285714","118.22857142857","","","","","","","","","","","","","","","35","251"
"6302","165","Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other.","","-1","18.909090909091","28","11","17","2248.4545454545","3646","1260","2163","0.34090909090909","0.625","0.125","0.3125","780.10074096178","1099.7792207792","248.02575757576","834.30833333333","117.74218255897","138.88235294118","94.176470588235","114.54545454545","140.52840909091","227.875","78.75","135.1875","","","","","","","","","","","","","","","16","81"
"6304","104","A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.","","-1","29.090909090909","55","10","25","3251","6735","914","2695","0.28063241106719","0.56521739130435","0.043478260869565","0.26086956521739","741.7452491396","1050.8","244.3","782.1875","109.61556920229","137.89655172414","91.4","106.57142857143","141.34782608696","292.82608695652","39.739130434783","117.17391304348","","","","","","","","","","","","","","","23","130"
"6331","234","The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.","","-1","19.181818181818","35","13","18","2149.9090909091","3734","1409","1893","0.23030303030303","0.4","0.066666666666667","0.2","812.00471594903","1119.675","222.29166666667","882.01388888889","113.13585489158","131.38888888889","96.631578947368","111.06666666667","143.32727272727","248.93333333333","93.933333333333","126.2","","","","","","","","","","","","","","","15","100"
"6406","264","The Emperor's Club is one of those films that possesses all the good intentions in the world, but...","","0","17","29","11","14","1885.0909090909","3260","1096","1518","0.36868686868687","0.55555555555556","0.22222222222222","0.33333333333333","878.88590361659","1803.4375","378.35","833.83333333333","109.4316890137","145.5","93.285714285714","108.42857142857","104.72727272727","181.11111111111","60.888888888889","84.333333333333","","","","","","","","","","","","","","","18","100"
"6430","352","We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.","","-1","24.090909090909","33","14","24","2580","3738","1445","2333","0.36950146627566","0.70967741935484","0.19354838709677","0.32258064516129","803.93827896762","1665.8947368421","332.63157894737","754.35416666667","105.30567033976","133.5","80.277777777778","103.21428571429","83.225806451613","120.58064516129","46.612903225806","75.258064516129","","","","","","","","","","","","","","","31","188"
"6534","45","Crush could be the worst film a man has made about women since Valley of the Dolls.","","-1","18.090909090909","27","14","16","1999.8181818182","2995","1486","1874","0.28342245989305","0.41176470588235","0.11764705882353","0.29411764705882","848.56023748978","1171.1136363636","312.24444444444","973.11538461538","111.70134089816","136.13636363636","89.703703703704","113.92857142857","117.63636363636","176.17647058824","87.411764705882","110.23529411765","","","","","","","","","","","","","","","17","83"
"6543","58","I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.","","-1","24.909090909091","34","17","23","2660.0909090909","4150","1460","2541","0.30434782608696","0.47826086956522","0.17391304347826","0.30434782608696","801.26647163251","1136.625","243.68421052632","807.92857142857","106.4922378936","122.27777777778","85.882352941176","101.66666666667","115.65612648221","180.4347826087","63.478260869565","110.47826086957","","","","","","","","","","","","","","","23","111"
"6558","321","The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.","","-1","30","37","24","30","3497.3636363636","4715","2320","3579","0.27272727272727","0.4","0.2","0.28","847.7518716894","1631.7533333333","350.07291666667","886.18421052632","116.50580544598","132.40740740741","96.666666666667","120.8","139.89454545455","188.6","92.8","143.16","","","","","","","","","","","","","","","25","147"
"6575","301","A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.","","-1","15.545454545455","22","10","16","1715.0909090909","2315","1016","1848","0.36363636363636","0.55555555555556","0.16666666666667","0.33333333333333","864.077997003","1774.3333333333","382.1875","799.62820512821","110.2194264737","143.25","94.363636363636","105.22727272727","95.282828282828","128.61111111111","56.444444444444","102.66666666667","","","","","","","","","","","","","","","18","109"
"6600","74","It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.","11","-1","34.363636363636","61","18","36","4254.4545454545","8964","1843","4359","0.2987012987013","0.53571428571429","0.071428571428571","0.28571428571429","762.60809628528","1091.3","229.45666666667","857.18181818182","120.40142311592","146.95081967213","102.38888888889","120.28205128205","151.94480519481","320.14285714286","65.821428571429","155.67857142857","0","0","1","1","1","1","1","1","1","1","1","0.81818181818182","-2.750675917","0.45147570967674","28","152"
"6684","280","A lot of talent is wasted in this crass, low-wattage endeavor.","36","-1","10.636363636364","19","7","10","1309.1818181818","2259","998","1243","0.33057851239669","0.45454545454545","0.18181818181818","0.36363636363636","890.40169252044","1751.75","365.28571428571","840.75","125.04932147863","148.71428571429","103.64285714286","124.75","119.01652892562","205.36363636364","90.727272727273","113","1","1","1","1","1","1","1","1","1","1","1","1","-4.010614395","0.91251915693283","11","62"
"6725","126","I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.","","-1","29.181818181818","50","17","28","3375.5454545455","6593","2000","3166","0.31347962382445","0.48275862068966","0.10344827586207","0.27586206896552","747.90863363477","1053.6666666667","297.20634920635","770.97619047619","114.85811149242","131.86","106.85365853659","116.5652173913","116.39811912226","227.34482758621","68.965517241379","109.1724137931","","","","","","","","","","","","","","","29","147"
"6747","314","It's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script, unimpressive acting and indifferent direction.","","0","30.909090909091","43","21","28","3693.6363636364","5361","2092","3272","0.26573426573427","0.34615384615385","0.15384615384615","0.26923076923077","817.93963386563","1598.6470588235","353.86111111111","871.76515151515","118.67092146332","136.08333333333","99.619047619048","121.18518518519","142.06293706294","206.19230769231","80.461538461538","125.84615384615","","","","","","","","","","","","","","","26","180"
"6756","210","The movie slides downhill as soon as macho action conventions assert themselves.","","-1","16","26","10","14","1895.7272727273","3393","918","1650","0.1969696969697","0.33333333333333","0.083333333333333","0.16666666666667","763.85064279155","1177.8833333333","243.65","801.25","116.37122289475","141.375","91.8","114.125","157.97727272727","282.75","76.5","137.5","","","","","","","","","","","","","","","12","80"
"6773","87","In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.","","-1","29.272727272727","47","16","26","3381.5454545455","6368","1484","2820","0.28458498023715","0.47826086956522","0.08695652173913","0.26086956521739","761.67276284481","1086.2222222222","254.05128205128","855.13492063492","112.64257073646","135.48936170213","92.75","110.04","147.02371541502","276.86956521739","64.521739130435","122.60869565217","","","","","","","","","","","","","","","23","153"
"6792","137","Anemic chronicle of money grubbing New Yorkers and their serial loveless hook ups.","","0","20.272727272727","34","13","18","2489.5454545455","4267","1416","2397","0.2027972027972","0.30769230769231","0.076923076923077","0.23076923076923","739.54234465871","1045.7111111111","229.37","730.1","124.81356454536","171.21428571429","103.6","125.5","191.5034965035","328.23076923077","108.92307692308","184.38461538462","","","","","","","","","","","","","","","13","82"
"6825","124","Some elements of it really blow the big one, but other parts are decent.","","0","16.636363636364","31","10","14","2021.5454545455","3885","1120","1495","0.27922077922078","0.5","0.071428571428571","0.28571428571429","769.29822967437","1115.8333333333","266.02272727273","752.8","122.12106352949","146","104.21428571429","117.45","144.3961038961","277.5","80","106.78571428571","","","","","","","","","","","","","","","14","72"
"6844","304","The doofus-on-the-loose banter of Welcome to Collinwood has a cocky, after-hours loopiness to it.","","0","15.363636363636","23","11","16","1832.6363636364","2490","1187","1881","0.35064935064935","0.42857142857143","0.21428571428571","0.35714285714286","819.70017600245","1631.375","350.75","837.09259259259","119.31829389803","149.25","100.75","115.1","130.9025974026","177.85714285714","84.785714285714","134.35714285714","","","","","","","","","","","","","","","14","97"
"6964","254","Bad and baffling from the get-go.","","-1","7.6363636363636","14","4","7","1002.2727272727","1740","533","978","0.24242424242424","0.5","0","0.16666666666667","782.50626262626","1126.25","247.4","819.38888888889","134.05757575758","174","113.5","133.25","167.04545454545","290","88.833333333333","163","","","","","","","","","","","","","","","6","33"
"6972","292","Both the crime story and the love story are unusual.","","0","10.545454545455","15","7","10","1166.7272727273","1793","726","1155","0.21818181818182","0.4","0.1","0.2","873.54071969697","1737.2142857143","378.14583333333","891.02777777778","111.28987502397","148.88888888889","86.066666666667","106.18181818182","116.67272727273","179.3","72.6","115.5","","","","","","","","","","","","","","","10","52"
"6983","81","Since Lee is a sentimentalist, the film is more worshipful than your random E!","","0","20.909090909091","31","9","20","2485.5454545455","3855","1008","2554","0.26623376623377","0.5","0.14285714285714","0.21428571428571","750.33090810704","1086.0625","229.06363636364","816.07575757576","118.40674494268","140.5625","96.555555555556","116.61538461538","177.53896103896","275.35714285714","72","182.42857142857","","","","","","","","","","","","","","","14","78"
"7124","274","The director, with his fake backdrops and stately pacing, never settles on a consistent tone.","","-1","15.636363636364","22","10","15","1775.7272727273","2817","999","1553","0.31515151515152","0.46666666666667","0.13333333333333","0.33333333333333","897.48501942502","1768.4444444444","399.82666666667","905.68055555556","112.37366686344","135.8","88.133333333333","106.16666666667","118.38181818182","187.8","66.6","103.53333333333","","","","","","","","","","","","","","","15","93"
"7132","240","After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.","","-1","18.272727272727","28","11","18","2032.3636363636","3096","1173","1943","0.33492822966507","0.47368421052632","0.21052631578947","0.31578947368421","730.60040540268","1107.2121212121","221.33333333333","704.90769230769","110.91994481116","134.60869565217","90.230769230769","113.88888888889","106.96650717703","162.94736842105","61.736842105263","102.26315789474","","","","","","","","","","","","","","","19","107"
"7216","256","The original wasn't a good movie but this remake makes it look like a masterpiece!","","-1","18","28","9","18","2125.0909090909","3845","871","2051","0.2969696969697","0.53333333333333","0.13333333333333","0.26666666666667","901.87840842659","1893.3333333333","380.35714285714","905.14102564103","116.25137085137","137.32142857143","93","115.57142857143","141.67272727273","256.33333333333","58.066666666667","136.73333333333","","","","","","","","","","","","","","","15","82"
"7218","270","Gere gives a good performance in a film that doesn't merit it.","","0","11.727272727273","16","7","13","1321.3636363636","1630","822","1403","0.36363636363636","0.5","0.16666666666667","0.41666666666667","902.18181818182","1835","373.33333333333","904.78571428571","115.18597248711","144.27272727273","94.5625","109.92307692308","110.11363636364","135.83333333333","68.5","116.91666666667","","","","","","","","","","","","","","","12","62"
"7221","25","There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.","","-1","31","52","21","30","3663.0909090909","6938","2109","3278","0.24727272727273","0.44","0.04","0.24","811.52471097242","1191.4166666667","282.01754385965","911.1875","116.72617639713","149","98.7","111.71428571429","146.52363636364","277.52","84.36","131.12","","","","","","","","","","","","","","","25","153"
"7291","85","This thing works on no level whatsoever for me.","","-1","12.818181818182","22","8","12","1589.3636363636","2741","884","1344","0.29292929292929","0.44444444444444","0.11111111111111","0.33333333333333","850.95101010101","1196.1","274.48333333333","917.16666666667","123.68565752429","164","100.9","119.18181818182","176.59595959596","304.55555555556","98.222222222222","149.33333333333","","","","","","","","","","","","","","","9","47"
"7308","118","Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.","","-1","28.272727272727","46","17","27","3270.2727272727","5225","1570","3179","0.24090909090909","0.4","0.05","0.25","754.06229491699","970.23","256.83333333333","817.76923076923","114.33782072055","134.8275862069","92.352941176471","114.28","163.51363636364","261.25","78.5","158.95","","","","","","","","","","","","","","","20","109"
"7452","101","The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.","","-1","23.636363636364","41","14","21","2704.3636363636","4770","1634","2314","0.3030303030303","0.42857142857143","0.14285714285714","0.33333333333333","747.46757199772","1074.8846153846","282.475","734.04375","114.42773389327","126.06896551724","97.95652173913","117.11764705882","128.77922077922","227.14285714286","77.809523809524","110.19047619048","","","","","","","","","","","","","","","21","110"
"7464","90","The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.","","0","36","69","13","36","4034","7183","1374","3921","0.31818181818182","0.63888888888889","0.16666666666667","0.30555555555556","738.50549936376","1045.6153846154","223.58666666667","737.68240740741","112.03217086068","128.55555555556","99.931034482759","109.19512195122","112.05555555556","199.52777777778","38.166666666667","108.91666666667","","","","","","","","","","","","","","","36","211"
"7495","136","It's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.","","-1","31.636363636364","52","21","29","3437.5454545455","5511","1884","3380","0.36363636363636","0.57142857142857","0.25714285714286","0.31428571428571","748.33676109306","1063.8137254902","251.85","755.02","109.15945914365","131.57692307692","89.714285714286","105.98076923077","98.215584415584","157.45714285714","53.828571428571","96.571428571429","","","","","","","","","","","","","","","35","178"
"7513","253","At its worst, it implodes in a series of very bad special effects.","","-1","14.545454545455","24","8","14","1720.5454545455","2705","1020","1683","0.37762237762238","0.53846153846154","0.15384615384615","0.46153846153846","746.6984048275","1104.5238095238","220.5","749.49166666667","118.11367513948","136.88235294118","102.66666666667","115.2","132.34965034965","208.07692307692","78.461538461538","129.46153846154","","","","","","","","","","","","","","","13","66"
"7529","73","If only the story about a multi-million dollar con bothered to include the con.","","0","21.818181818182","44","11","20","2638.4545454545","4702","1670","2350","0.25324675324675","0.42857142857143","0.071428571428571","0.21428571428571","787.18135404158","1098.9848484848","243.65151515152","915.07692307692","125.48228642562","156.42105263158","98.12","128.47058823529","188.46103896104","335.85714285714","119.28571428571","167.85714285714","","","","","","","","","","","","","","","14","79"
"7535","257","To my taste, the film's comic characters come perilously close to being Amoses and Andys for a new generation.","","0","22.272727272727","34","12","21","2540.6363636364","4561","1454","2145","0.26794258373206","0.36842105263158","0.15789473684211","0.31578947368421","880.06938200688","1853.1666666667","391.44871794872","857.32051282051","113.35589590038","134.14705882353","89.5","121.16666666667","133.71770334928","240.05263157895","76.526315789474","112.89473684211","","","","","","","","","","","","","","","19","110"
"7542","215","A very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.","","-1","20.818181818182","35","12","21","2481.3636363636","4752","1195","2440","0.26262626262626","0.5","0.11111111111111","0.22222222222222","728.91418809305","1078.3484848485","211.65555555556","749.32142857143","117.62500914158","135.77142857143","99.583333333333","116.19047619048","137.85353535354","264","66.388888888889","135.55555555556","","","","","","","","","","","","","","","18","110"
"7616","223","With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.","","-1","24.454545454545","53","13","22","2832.0909090909","7078","1241","2572","0.28138528138528","0.47619047619048","0.047619047619048","0.28571428571429","741.39306824934","1086.3181818182","218.8125","743.02222222222","112.3576342271","133.54716981132","89.85","113.10526315789","134.86147186147","337.04761904762","59.095238095238","122.47619047619","","","","","","","","","","","","","","","21","140"
"7638","296","If you're a WWF fan, or you related to the people who watched the robots getting butchered in A.I., you'll probably like Rollerball.","","0","23.818181818182","46","14","24","2661","5537","1294","2508","0.34387351778656","0.43478260869565","0.21739130434783","0.34782608695652","904.72953406547","1777.2307692308","402.25","904.76041666667","110.94851318018","140.52631578947","92.428571428571","109.04347826087","115.69565217391","240.73913043478","56.260869565217","109.04347826087","","","","","","","","","","","","","","","23","132"
"7699","172","The only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them.","","-1","20","30","10","21","2310.8181818182","3451","1004","2221","0.33181818181818","0.6","0.2","0.3","751.62193847819","1091.3717948718","247.75","787.5625","114.06669352905","144.52631578947","91.238095238095","113.36666666667","115.54090909091","172.55","50.2","111.05","","","","","","","","","","","","","","","20","126"
"7706","269","... think of it as American Pie On Valium.","","0","9.3636363636364","14","6","8","1181.6363636364","1810","640","1083","0.36363636363636","0.44444444444444","0.11111111111111","0.44444444444444","934.02462121212","1849.9","386.16666666667","939.39583333333","123.84059879514","145.09090909091","96","129.28571428571","131.29292929293","201.11111111111","71.111111111111","120.33333333333","","","","","","","","","","","","","","","9","42"
"7709","44","... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!","8","-1","25.909090909091","50","14","23","3074.8181818182","6357","1688","2821","0.31404958677686","0.45454545454545","0.18181818181818","0.31818181818182","814.49875917474","1150","257.12222222222","925","117.88532101163","142.64516129032","96.333333333333","115.1","139.76446280992","288.95454545455","76.727272727273","128.22727272727","1","1","1","1","1","1","1","1","1","1","1","1","-4.462689877","0.76383012533188","22","136"
"7733","161","There are plot holes big enough for Shamu the killer whale to swim through.","","-1","13.909090909091","18","9","13","1545.1818181818","2111","992","1543","0.2987012987013","0.5","0.14285714285714","0.28571428571429","777.68883477633","1151.5","268.5625","774.45833333333","110.8104659749","138.92307692308","92.818181818182","110.22222222222","110.37012987013","150.78571428571","70.857142857143","110.21428571429","","","","","","","","","","","","","","","14","75"
"7741","156","It's everything you don't go to the movies for.","","-1","10.727272727273","22","7","9","1333.7272727273","2665","640","997","0.28282828282828","0.44444444444444","0.11111111111111","0.22222222222222","839.80885642136","1305.3","299.85714285714","871.78571428571","120.47414328096","159","87.75","122.85714285714","148.19191919192","296.11111111111","71.111111111111","110.77777777778","","","","","","","","","","","","","","","9","47"
"7757","111","Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.","","-1","15.181818181818","18","10","15","1788.1818181818","2688","1255","1587","0.1958041958042","0.30769230769231","0","0.23076923076923","793.43034658944","1048.6111111111","249.97727272727","899.83333333333","117.07490524182","149.33333333333","93.352941176471","122.1875","137.55244755245","206.76923076923","96.538461538462","122.07692307692","","","","","","","","","","","","","","","13","86"
"7898","192","Even horror fans will most likely not find what they're seeking with Trouble Every Day; the movie lacks both thrills and humor.","","-1","19.636363636364","28","14","19","2171.9090909091","3451","1371","1904","0.3099173553719","0.54545454545455","0.13636363636364","0.31818181818182","746.11959995108","1173.0769230769","250.83333333333","796.7380952381","109.02649315724","130.57692307692","97.928571428571","106.04347826087","98.723140495868","156.86363636364","62.318181818182","86.545454545455","","","","","","","","","","","","","","","22","127"
"7908","222","It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.","","1","24.909090909091","41","17","21","2881.2727272727","5173","1741","2296","0.29752066115702","0.40909090909091","0.13636363636364","0.31818181818182","792.02780088419","1128.3333333333","212.4","827.5","114.50714040357","129.72","102.41176470588","114.17948717949","130.96694214876","235.13636363636","79.136363636364","104.36363636364","","","","","","","","","","","","","","","22","128"
"7912","56","The film seems a dead weight.","","-1","8.7272727272727","14","4","8","1126.4545454545","1971","479","1105","0.28787878787879","0.5","0","0.33333333333333","882.07413419913","1349.8166666667","230.125","964.6","128.37546065046","160","103.14285714286","123.8","187.74242424242","328.5","79.833333333333","184.16666666667","","","","","","","","","","","","","","","6","29"
"7937","337","To say Analyze That is De Niro's best film since Meet the Parents sums up the sad state of his recent career.","","0","21.272727272727","27","17","19","2533.2727272727","3876","1762","2385","0.32231404958678","0.40909090909091","0.22727272727273","0.31818181818182","854.6224232875","1718.8928571429","346.96428571429","871.62820512821","118.04241501725","143.55555555556","97.227272727273","114.37037037037","115.14876033058","176.18181818182","80.090909090909","108.40909090909","","","","","","","","","","","","","","","22","109"
"7988","20","For the most part, the ingredients are there.","","0","8.2727272727273","14","5","8","1028","1900","545","973","0.36363636363636","0.5","0.125","0.375","859.90818903319","1185.125","302.5","942.6","127.29282106782","212.6","105.08333333333","117.14285714286","128.5","237.5","68.125","121.625","","","","","","","","","","","","","","","8","45"
"8001","181","After that, it just gets stupid and maudlin.","","-1","9.2727272727273","16","6","8","1204.6363636364","2223","757","1116","0.25","0.375","0","0.25","756.36302308802","1061.8333333333","273.10714285714","716","129.48148656899","165.125","102","132.84615384615","150.57954545455","277.875","94.625","139.5","","","","","","","","","","","","","","","8","44"
"8032","228","The movie is virtually without context -- journalistic or historical.","","-1","10.636363636364","13","7","12","1345","1762","658","1411","0.32727272727273","0.4","0.2","0.3","736.9604978355","1117.4285714286","215.60416666667","662.86111111111","124.241360155","143.16666666667","94","128.58333333333","134.5","176.2","65.8","141.1","","","","","","","","","","","","","","","10","69"
"8056","48","The Movie will reach far beyond its core demographic.","","1","12","20","8","11","1478.9090909091","2450","914","1418","0.24242424242424","0.55555555555556","0","0.22222222222222","829.48051226551","1176.1875","277.76388888889","918.33333333333","122.86357897153","136.90909090909","109","122.5","164.32323232323","272.22222222222","101.55555555556","157.55555555556","","","","","","","","","","","","","","","9","53"
"8089","313","That is essentially what's missing from Blackboards -- the sense of something bigger, some ultimate point.","","0","15.727272727273","22","12","15","1707.8181818182","2371","1055","1791","0.30113636363636","0.4375","0.1875","0.25","842.83610757929","1690.7","353.85","890.5","108.31888577109","148.1875","87.916666666667","105","106.73863636364","148.1875","65.9375","111.9375","","","","","","","","","","","","","","","16","106"
"8123","300","Largely a for-fans artifact.","","0","8.5454545454545","13","4","9","1195.8181818182","1546","841","1231","0.15909090909091","0.25","0","0.25","869.37996031746","1733.25","384.5","886.7375","149.31837430247","251.25","118.92307692308","132.375","298.95454545455","386.5","210.25","307.75","","","","","","","","","","","","","","","4","28"
"8144","310","I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.","","-1","24","34","16","22","2561.6363636364","3709","1528","2446","0.32806324110672","0.56521739130435","0.17391304347826","0.30434782608696","850.92684731133","1670.7541666667","378.34444444444","881.76923076923","106.67030120481","136","85.434782608696","105.76470588235","111.37549407115","161.26086956522","66.434782608696","106.34782608696","","","","","","","","","","","","","","","23","120"
"8239","356","``My god, I'm behaving like an idiot!''","","0","7.3636363636364","10","4","7","819.81818181818","1281","533","813","0.31168831168831","0.57142857142857","0","0.28571428571429","955.26271645022","1810.25","453.16666666667","957.0625","115.5727994228","154.42857142857","81.3","113.33333333333","117.11688311688","183","76.142857142857","116.14285714286","","","","","","","","","","","","","","","7","39"
"8254","275","Why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.","","-1","18.545454545455","26","10","19","2130.1818181818","2880","1063","2005","0.38636363636364","0.55","0.25","0.4","844.42699497472","1684.9743589744","374.83333333333","844.125","116.22339870592","159.28571428571","94.333333333333","109","106.50909090909","144","53.15","100.25","","","","","","","","","","","","","","","20","106"
"8292","117","Better at putting you to sleep than a sound machine.","","-1","9.6363636363636","16","6","9","1232.1818181818","2052","648","1189","0.32727272727273","0.5","0.1","0.3","781.12160894661","980.27777777778","261.66666666667","900.90476190476","128.93002553003","157.75","100.25","128.25","123.21818181818","205.2","64.8","118.9","","","","","","","","","","","","","","","10","52"
"8301","43","Bullock's complete lack of focus and ability quickly derails the film.1","","-1","15.818181818182","31","10","13","2050.7272727273","5066","1137","1734","0.20661157024793","0.36363636363636","0.090909090909091","0.18181818181818","820.48543049543","1137.0238095238","266.67708333333","903.61111111111","127.62447584722","163.41935483871","102.52631578947","128.23076923077","186.42975206612","460.54545454545","103.36363636364","157.63636363636","","","","","","","","","","","","","","","11","71"
