paragraph_id,sentence_id,content,labels,labels_binary,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_ trts,max_of_trts,min_of_trts,median_of_trts,mean_of_ omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,zab_accuracy,zdm_accuracy,zdn_accuracy,zjm_accuracy,zjn_accuracy,zjs_accuracy,zkh_accuracy,zkw_accuracy,zmg_accuracy,sentence_accuracy,difficulty_1pl,difficulty_4pl,number_of_words,number_of_characters
361,2,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party Generation Ecologie.",FOUNDER,1,14.875,24,8,14,1772.75,3137,787,1646,0.375,0.61111111111111,0.16666666666667,0.33333333333333,9006.375,11430,6202,8839.5,1,1,1,1,1,1,1,1,1,1,-20.3448104858398,1.26367926597595,18,106
569,1,"Saint Clare of Assisi, born Chiara Offreduccio, (July 16, 1194 - August 11, 1253) was one of the first followers of Francis of Assisi and founded the Order of Poor Ladies to organize the women who chose to take the Franciscan vow of poverty and celibacy.",FOUNDER,1,33.125,51,14,35.5,3711.875,6271,1481,3935.5,0.45923913043478,0.69565217391304,0.23913043478261,0.42391304347826,19111.25,28636,11972,18759.5,1,1,1,1,1,1,1,1,1,1,-21.1857719421386,1.17061078548431,46,254
571,4,He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.,FOUNDER,1,16.375,26,7,17,1823.625,2786,652,1716.5,0.45238095238095,0.76190476190476,0.19047619047619,0.47619047619048,9008,14576,2606,9822,1,1,1,1,1,1,1,1,1,1,-23.9508361816406,1.12082600593566,21,125
583,1,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",FOUNDER,1,35.375,69,19,32,3969.25,8028,2035,3341.5,0.37847222222222,0.52777777777778,0.19444444444444,0.40277777777778,15844.25,23982,9646,16236,1,1,1,1,1,1,1,1,1,1,-21.1790733337402,1.52599251270294,36,216
186,3,"He attended secondary school (Volksschule), and learned the trade of a joiner.",CONTROL,2,9.75,13,7,9.5,1062.875,1594,705,953,0.38541666666667,0.5,0.25,0.41666666666667,5817.125,9895,3912,5358,1,1,1,1,1,1,1,1,1,1,-20.4799003601074,1.3339397907257,12,78
593,2,He was a founder of the American Arithmometer Company.,FOUNDER,1,6,9,4,5,771.5,1336,432,692.5,0.43055555555556,0.55555555555556,0.33333333333333,0.44444444444444,4497.375,7100,2802,4473,1,1,1,1,1,1,1,1,1,1,-22.3776302337646,1.04558753967285,9,54
690,4,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",FOUNDER,1,18.75,41,11,16,2491.375,7776,1246,1744,0.375,0.52941176470588,0.23529411764706,0.38235294117647,8252.625,12568,4483,7123,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.277752548456192,-2.09496855735778,17,107
691,3,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",FOUNDER,1,32.125,54,18,28,3888.875,7120,1875,3090.5,0.32692307692308,0.46153846153846,0.15384615384615,0.34615384615385,11179.875,14388,7430,11739.5,0,0,0,0,0,1,0,1,0,0.222222222222222,4.91964483261108,0.177607089281082,26,169
740,2,"In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.",FOUNDER,1,21.375,44,11,17.5,2479.5,5263,1109,2277.5,0.40131578947368,0.73684210526316,0.10526315789474,0.34210526315789,6907.625,15458,1103,6838.5,1,0,0,1,0,0,1,1,0,0.444444444444444,3.43245816230773,0.322994768619537,19,124
742,3,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.",FOUNDER,1,38.125,66,30,34.5,4224.375,7009,3023,4073,0.38461538461538,0.51282051282051,0.12820512820513,0.41025641025641,17671.75,23886,9857,17356,1,0,0,1,0,0,0,1,0,0.333333333333333,3.9491639137268,0.536363899707794,39,251
756,1,Libby was a founding member of the Project for the New American Century.,FOUNDER,1,9.625,12,5,10.5,1075.75,1329,496,1219,0.46153846153846,0.61538461538462,0.30769230769231,0.5,5454.75,7571,2703,5817,1,1,1,1,1,1,1,1,1,1,-21.6450138092041,1.21465277671813,13,72
204,3,He was elected to the Bulgarian national assembly in 1913 and 1920.,CONTROL,2,9.25,12,6,8.5,1032.375,1392,649,1023.5,0.375,0.66666666666667,0.25,0.33333333333333,6390.875,11611,2493,6445,1,1,1,1,1,1,1,1,1,1,-25.6889247894287,1.4219514131546,12,67
794,1,He also created the Defense Intelligence Agency and the Defense Supply Agency.,FOUNDER,1,11.375,17,8,11,1233.75,2102,753,1115.5,0.34375,0.5,0.16666666666667,0.33333333333333,5975,9104,1716,6488.5,1,1,1,1,1,1,1,1,1,1,-21.5231246948242,1.44234251976013,12,78
922,3,He was one of the founder members of the Lunar Society.,FOUNDER,1,7,9,5,7,754.5,1152,533,689.5,0.46590909090909,0.63636363636364,0.36363636363636,0.45454545454545,5375.375,7809,3071,6050,1,1,1,1,1,1,1,1,1,1,-18.3609905242919,1.70119524002075,11,55
969,1,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",FOUNDER,1,16.625,25,10,14.5,1962.75,3216,1131,1792.5,0.43125,0.7,0.15,0.525,8859.75,15613,2829,7392,1,1,1,1,1,1,1,1,1,1,-24.1501502990722,1.1399358510971,20,126
996,2,He was the founder and first president of the Naval War College between 1884 and 1886.,FOUNDER,1,11.625,17,8,10.5,1316.125,2195,730,1224,0.4140625,0.5625,0.1875,0.4375,7131.5,10611,4610,7134,1,1,1,1,1,1,1,1,1,1,-19.1033458709716,1.45193493366241,16,86
212,2,"Her mother was a Lyman, another very old American family.",CONTROL,2,8.5,15,5,7,1069.375,1801,623,966.5,0.3625,0.5,0,0.45,5244.375,6950,3246,5054,1,1,1,1,1,1,1,1,1,1,-21.5961284637451,1.46721076965332,10,57
1001,1,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",FOUNDER,1,20.125,30,7,23.5,2413.25,3514,675,2996.5,0.465,0.84,0.24,0.38,9426.75,16165,3483,9081.5,1,1,1,1,1,1,1,1,1,1,-22.1387290954589,1.41331458091735,25,179
1,1,"Peyton Williams Manning (born March 24, 1976 in New Orleans, Louisiana) is an American football quarterback for the Indianapolis Colts NFL franchise.",JOB_TITLE,1,19.875,37,8,19,2098.25,3889,717,1946.5,0.36931818181818,0.63636363636364,0.13636363636364,0.38636363636364,10543.25,12437,8245,11214.5,1,1,1,1,1,1,1,1,1,1,-19.5973606109619,0.979245424270629,22,149
16,1,"Jose Vicente Ferrer de Otero y Cintron (January 8, 1909 - January 26, 1992), was an actor and film director, born in Santurce, Puerto Rico.",JOB_TITLE,1,17.625,33,8,15,2041.125,3929,818,1631.5,0.48,0.68,0.2,0.52,10916.625,16647,6109,11357.5,1,1,1,1,1,1,1,1,1,1,-24.0250072479248,1.42090833187103,25,139
23,1,"He became Chief Secretary to the Treasury in 1994, a Cabinet position, but resigned in 1995, to defend himself against accusations that whilst Minister of Defence Procurement he violated ministerial rules by allowing an Arab businessman to pay for his stay in the Ritz Hotel Paris.",JOB_TITLE,1,31.375,51,9,37,3632.125,5897,818,4148,0.46195652173913,0.84782608695652,0.21739130434783,0.35869565217391,19734.375,30410,6093,20311.5,1,1,1,1,1,1,1,1,1,1,-24.061408996582,1.13754963874816,46,281
28,1,"During World War II, he accompanied FDR as a military aide to the Casablanca meeting of 1943 and the subsequent Cairo and Tehran Conferences.",JOB_TITLE,1,25.25,46,11,21,2934.75,5543,1070,2410.5,0.40104166666667,0.70833333333333,0.20833333333333,0.375,9543.875,15001,7131,8872.5,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.346607089042663,-3.22478532791137,24,141
32,1,"Sir Henry Edward Bolte (20 May 1908 - 4 January 1990), Australian politician, was the longest serving Premier of the state of Victoria.",JOB_TITLE,1,20.125,35,11,16.5,2479.375,5393,1109,1807.5,0.44021739130435,0.60869565217391,0.21739130434783,0.45652173913043,9928.5,12210,6063,10024,1,1,1,1,1,1,1,1,1,1,-21.4749717712402,1.3408043384552,23,135
34,1,"John Winthrop (February 12, 1606-April 5, 1676), generally known as John Winthrop the Younger, was governor of Connecticut.",JOB_TITLE,1,14.875,24,8,13.5,1773.75,3138,910,1526,0.41666666666667,0.61111111111111,0.22222222222222,0.44444444444444,8485.875,13367,5764,7203.5,1,1,1,1,1,1,1,1,1,1,-24.1890792846679,1.2356435060501,18,123
222,2,"They were lovers, and he addressed both poems and surviving letters to her.",CONTROL,2,11.25,18,7,10,1294.25,2269,759,1007.5,0.27884615384615,0.46153846153846,0,0.30769230769231,8458,14486,5891,7344,1,1,1,1,1,1,1,1,1,1,-22.7300376892089,1.343559384346,13,75
37,2,"(July 9, 1845 - December 7, 1912) was a British astronomer and mathematician, the second son and fifth child of Charles and Emma Darwin.",JOB_TITLE,1,21.625,32,8,21.5,2433.375,4128,694,2091,0.41666666666667,0.70833333333333,0.20833333333333,0.375,9586.375,14862,5405,9087.5,0,1,1,1,0,1,1,1,1,0.777777777777778,1.49937379360198,0.562306404113769,24,136
39,1,"Robert Joseph Dole (born July 22, 1923) is best known as a former Republican United States Senate Majority Leader and Senator from Kansas.",JOB_TITLE,1,17.625,29,10,16,2073.25,3787,865,1979.5,0.3804347826087,0.65217391304348,0.1304347826087,0.39130434782609,11168.5,15084,6887,11539,1,1,1,1,1,1,1,1,1,1,-20.8198432922363,1.45757353305816,23,138
46,2,He became a second lieutenant in the Army's 10th Mountain Division.,JOB_TITLE,1,11.625,23,5,10,1472.375,3507,495,1261,0.36363636363636,0.63636363636364,0.090909090909091,0.36363636363636,4466.625,7503,2368,4398,1,1,1,1,1,1,1,1,1,1,-21.4665927886962,1.28930079936981,11,67
227,3,"As a child, Hillary was interested in sports, her church, and her school, a public school in Park Ridge.",CONTROL,2,14.125,25,8,13.5,1714.5,2967,1067,1566,0.43421052631579,0.57894736842105,0.26315789473684,0.44736842105263,8368.75,12654,5018,8226,1,1,1,1,1,1,1,1,1,1,-18.6386051177978,1.71506857872009,19,104
51,1,"John Alston Maxton, Baron Maxton (born May 5, 1936) was a Labour backbench Member of Parliament in the British House of Commons.",JOB_TITLE,1,18.125,29,7,19,2110.125,3482,744,2200.5,0.43181818181818,0.68181818181818,0.22727272727273,0.43181818181818,9527.625,16105,5888,9008.5,1,1,1,1,1,1,1,1,1,1,-18.6641502380371,1.34864056110382,22,128
53,1,"Brooks Adams (1848 - 1927), was an American historian and a critic of capitalism.",JOB_TITLE,1,17.125,24,8,18,2017,2878,1056,2016.5,0.33035714285714,0.57142857142857,0.21428571428571,0.28571428571429,7000.75,14517,5029,5912,0,1,1,1,0,1,1,1,1,0.777777777777778,1.4286550283432,-3.36456727981567,14,81
55,1,"Elizabeth Rogers (May 18, 1934 - November 6, 2004) was an American actress.",JOB_TITLE,1,10.125,16,4,10,1179.75,1751,527,1121,0.48076923076923,0.69230769230769,0.23076923076923,0.53846153846154,5332.75,8977,1789,5082.5,1,1,1,1,1,1,1,1,1,1,-22.2386322021484,1.38256204128265,13,75
58,1,"John Sidney Blythe (February 15, 1882 - May 29, 1942), better known as John Barrymore, became famous as a Shakespearean actor, lauded for his Hamlet.",JOB_TITLE,1,23.875,31,15,26,2787.5,4637,1670,2789,0.37,0.64,0.16,0.36,11328.5,15200,7639,10682,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.505323112010955,-1.08284032344818,25,149
83,1,"John Drew Barrymore, also known as John Barrymore, Jr., (June 4, 1929 - November 29, 2004) was an actor, one of The Barrymores, a family of actors that included his father, John Barrymore, and his father's siblings, his uncle Lionel and his aunt Ethel.",JOB_TITLE,1,29.25,57,18,22.5,3318.75,6625,1416,2635.5,0.50852272727273,0.72727272727273,0.22727272727273,0.55681818181818,15776.875,23290,8904,15504.5,1,1,1,1,1,1,1,1,1,1,-19.900011062622,1.18796491622924,44,252
234,3,Kennedy was given the news that his mother's car had been involved in a fatal accident.,CONTROL,2,11.125,14,9,11,1238,1766,852,1265,0.3984375,0.5,0.3125,0.375,8638.125,12669,4535,9224,1,1,1,1,1,1,1,1,1,1,-19.8183994293212,1.26041460037231,16,87
87,1,"Julius Henry Marx, known as Groucho Marx (October 2, 1890 - August 19, 1977), was an American comedian, working both with his siblings, the Marx Brothers, and on his own.",JOB_TITLE,1,22.25,33,5,22.5,2608.375,4493,677,2280,0.45416666666667,0.83333333333333,0.23333333333333,0.45,12051.375,16228,5678,12332.5,1,1,1,1,1,1,1,1,1,1,-24.0625247955322,1.29145038127899,30,170
91,1,"Jorge Amado de Faria (August 10, 1912 - August 6, 2001) was a Brazilian writer of the Modernist school.",JOB_TITLE,1,15,34,5,12.5,1948.375,5573,631,1424,0.48026315789474,0.73684210526316,0.21052631578947,0.52631578947368,7195.5,9405,5487,6875,1,1,1,1,1,1,1,1,1,1,-17.9009456634521,1.2209655046463,19,103
96,1,"John William Coltrane (September 23, 1926 - July 17, 1967) was an American jazz saxophonist and composer.",JOB_TITLE,1,12.75,24,5,11,1710.875,4556,534,1293,0.55147058823529,0.76470588235294,0.41176470588235,0.52941176470588,5240.75,7601,2854,5275,1,1,1,1,1,1,1,1,1,1,-20.5656490325927,1.27112984657287,17,105
109,1,"Catherine of Braganza (25 November 1638 - 30 November 1705), or Catarina de Bragana was the queen consort of King Charles II of England.",JOB_TITLE,1,24,52,6,20,3021.375,6634,571,2410.5,0.5,0.75,0.20833333333333,0.52083333333333,7325.625,12123,5238,6527,1,1,1,1,0,1,1,1,1,0.888888888888889,-21.7292957305908,1.13689363002777,24,136
111,1,"Ulysses S. Grant (April 27, 1822 - July 23, 1885) was the 18th President of the United States (1869 - 1877).",JOB_TITLE,1,13.125,39,7,9,1547.875,3997,643,1268.5,0.60714285714286,0.71428571428571,0.28571428571429,0.64285714285714,6154.375,9108,4517,5697,1,1,1,1,1,1,1,1,1,1,-21.6919136047363,0.95389312505722,21,108
245,2,"He was a prodigy, learning Latin at three, Greek at four, and writing sermons at seven.",CONTROL,2,12.625,17,7,13,1524.5,2331,637,1573,0.3828125,0.5625,0.1875,0.375,7922,11905,3923,8046.5,1,1,1,1,1,1,1,1,1,1,-23.7115230560302,1.45050191879272,16,87
111,2,"He achieved national fame as a hero of the American Civil War, in which he commanded Union forces as a general, and as general-in-chief (1864 - 1869).",JOB_TITLE,1,19.625,31,12,18.5,2338,3976,1446,1884,0.45833333333333,0.59259259259259,0.33333333333333,0.42592592592593,12131.75,17401,7093,11579.5,1,1,1,1,1,1,1,1,1,1,-23.1620407104492,1.4608381986618,27,150
118,1,"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), often referred to as Jack Kennedy or JFK, was the 35th President of the United States.",JOB_TITLE,1,20,29,12,20.5,2229.25,3484,1081,2285,0.43269230769231,0.57692307692308,0.26923076923077,0.46153846153846,11119.125,12726,9639,11090,1,1,1,1,1,1,1,1,1,1,-20.6467266082763,1.57779657840728,26,146
119,1,"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), also known as JFK, was the 35th president of the United States of America.",JOB_TITLE,1,14.375,28,6,15,1617.75,2644,720,1723,0.546875,0.75,0.20833333333333,0.54166666666667,8462,13622,5765,7647.5,1,1,1,1,1,1,1,1,1,1,-23.2155418395996,1.27856028079986,24,134
127,3,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",JOB_TITLE,1,23.5,44,13,19,2698,5235,1471,1967.5,0.3804347826087,0.52173913043478,0.21739130434783,0.39130434782609,10597.5,15666,7823,9944.5,1,1,1,1,1,1,1,1,1,1,-21.6650352478027,1.45422959327697,23,138
257,2,"In this he was assisted by his son, William.",CONTROL,2,8.625,14,5,8,1044.25,1811,516,1057.5,0.34722222222222,0.55555555555556,0.11111111111111,0.33333333333333,4554.625,5586,2926,4586.5,1,1,1,1,1,1,1,1,1,1,-19.1435966491699,1.26164948940277,9,44
128,1,"Ronald Wilson Reagan (February 6, 1911 - June 5, 2004) was the 40th President of the United States (1981 - 1989) and the 33rd Governor of California (1967 - 1975).",JOB_TITLE,1,13.375,21,7,14.5,1447,2363,604,1620,0.6625,0.83333333333333,0.53333333333333,0.63333333333333,7650.125,9746,5186,7576.5,1,1,1,1,1,1,1,1,1,1,-20.2040348052978,0.998741567134857,30,163
128,2,"Before entering politics, Reagan was also a broadcaster, film actor, and head of the Screen Actors Guild.",JOB_TITLE,1,13.125,19,9,13.5,1577.125,2190,878,1643.5,0.33823529411765,0.52941176470588,0.17647058823529,0.29411764705882,9845.75,15341,4600,9761.5,1,1,1,1,1,1,1,1,1,1,-21.4797382354736,1.15672659873962,17,105
133,3,"He remained in Hollywood for the duration of the war, attaining the rank of captain.",JOB_TITLE,1,15.625,22,11,15,1816.625,2992,954,1729,0.38333333333333,0.53333333333333,0.26666666666667,0.36666666666667,6529.375,8533,3919,6699,0,1,1,0,1,1,1,1,1,0.777777777777778,1.20754075050354,-0.938371300697326,15,84
263,3,Bush was elected to a second term in the 2004 election.,CONTROL,2,15,29,5,12.5,1927.875,3898,593,1615.5,0.35227272727273,0.63636363636364,0.18181818181818,0.36363636363636,4332.375,7631,2490,3937.5,1,0,1,0,1,0,1,1,1,0.666666666666667,2.27216744422912,0.682370543479919,11,55
137,1,"In 1966, he was elected the 33rd Governor of California, defeating two-term incumbent Pat Brown; he was reelected in 1970, defeating Jesse Unruh, but chose not to seek a third term.",JOB_TITLE,1,23.875,42,8,24,2984,5072,847,3167,0.5,0.7741935483871,0.25806451612903,0.5,11214.625,18486,4316,11571,1,1,0,1,1,1,1,1,1,0.888888888888889,-0.826575100421905,-0.478078126907348,31,181
140,2,"Klaas (born August 23, 1983 in Rockford, Illinois) is an American soccer defensive midfielder, who currently plays for the Seattle Sounders of the USL First Division.",JOB_TITLE,1,19.375,30,9,20,2234.5,3268,950,2455,0.41826923076923,0.65384615384615,0.30769230769231,0.40384615384615,12497.375,22346,7619,10967.5,1,1,1,1,1,1,1,1,1,1,-21.6805629730224,0.729472279548645,26,166
142,1,"Jack Kerouac (March 12, 1922 - October 21, 1969) was an American novelist, writer, poet, artist, and part of the Beat Generation.",JOB_TITLE,1,10.875,21,5,10,1317.75,2470,666,1128,0.60795454545455,0.77272727272727,0.40909090909091,0.63636363636364,6432.125,9990,4208,5362,1,1,1,1,1,1,1,1,1,1,-20.5807437896728,1.47696232795715,22,129
145,1,"Bill ""Billy"" Boucher (b. November 10, 1899 in Ottawa, Ontario, Canada, died November 10, 1958) was a Canadian professional ice hockey rightwinger who played in the National Hockey League for the Montreal Canadiens, Boston Bruins and New York Americans.",JOB_TITLE,1,28.75,56,6,26.5,3302.625,6518,663,3176,0.49679487179487,0.84615384615385,0.17948717948718,0.48717948717949,13509.875,22562,6274,13707,1,1,1,1,1,1,1,1,1,1,-20.0363941192626,1.54600417613983,39,252
157,1,"Dr. Benjamin Franklin (January 17, 1706 - April 17, 1790) was an American publisher, journalist, author, philanthropist, abolitionist, public servant, statesman, scientist, librarian, diplomat, poet, musician, philosopher, economist, and inventor.",JOB_TITLE,1,22.875,40,5,24.5,2817.125,5682,381,2947,0.50833333333333,0.86666666666667,0.2,0.41666666666667,9770.125,16746,4291,8885,1,1,1,1,1,1,1,1,1,1,-20.2506065368652,1.18483459949493,30,247
157,4,"In 1775, Franklin became the first United States Postmaster General.",JOB_TITLE,1,10.375,16,8,9,1166.5,1731,812,1116.5,0.2875,0.5,0.1,0.25,5173.375,7592,3331,4732.5,1,1,1,1,1,1,1,1,1,1,-22.3368644714355,1.21389937400817,10,68
279,2,Then he went on to a public grammar school for three years.,CONTROL,2,8.375,15,6,8,968.125,1644,608,935.5,0.4375,0.58333333333333,0.33333333333333,0.41666666666667,5946,8519,3643,6011.5,1,1,1,1,1,1,1,1,1,1,-23.1075248718261,1.54784822463989,12,59
162,1,"Caspar Willard Weinberger (born August 18, 1917) is best known as United States Secretary of Defense under President Ronald Reagan from 1981 through 1987, and for his related roles in the Strategic Defense Initiative program (popularly known as Star Wars), and in the Iran-Contra Affair.",JOB_TITLE,1,28.125,77,9,20.5,3015.625,8909,925,2229.5,0.58055555555556,0.8,0.26666666666667,0.58888888888889,13741,22090,6591,13161.5,1,1,1,1,1,1,1,1,1,1,-18.910961151123,1.63513541221618,45,287
166,2,"Weinberger moved to Washington in January 1970 to become chairman of the Federal Trade Commission, subsequently serving as deputy director (1970-72) and director (1972-73) of the Office of Management and Budget, and as Secretary of Health, Education, and Welfare (1973-75).",JOB_TITLE,1,25.25,48,13,25,2969.375,6354,1197,2795,0.50625,0.75,0.275,0.475,14808.875,23257,9198,12072.5,1,1,1,1,1,1,1,1,1,1,-23.186933517456,1.33594572544097,40,273
167,1,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",JOB_TITLE,1,14.25,23,5,16.5,1714.625,3228,544,1661.5,0.45588235294118,0.76470588235294,0.29411764705882,0.38235294117647,6291.125,9300,1765,6315,1,1,1,1,1,1,1,1,0,0.888888888888889,-0.616126000881195,-0.415819495916366,17,102
170,1,"Recep Tayyip Erdogan (born February 26, 1954) became prime minister of Turkey on March 14, 2003.",JOB_TITLE,1,12.875,25,4,14.5,1480.75,2919,505,1584,0.4453125,0.75,0.0625,0.46875,6997.25,11056,3703,6779,1,1,1,1,1,1,1,1,1,1,-20.3302841186523,1.69692754745483,16,96
284,15,His fan mail jumped to thousands of letters a week.,CONTROL,2,7.125,11,5,7,1010.625,1502,473,977.5,0.4875,0.6,0.4,0.45,4321,5704,2314,4432,1,1,1,1,1,1,1,1,1,1,-20.6390419006347,0.926337122917175,10,51
174,1,"John W. Duarte(October 2, 1919 - December 23, 2004) was a British composer and classical guitarist.",JOB_TITLE,1,10.625,18,6,9.5,1145,2113,594,1037,0.5546875,0.6875,0.375,0.5625,5219.5,7317,3419,4963,1,1,1,1,1,1,1,1,1,1,-20.7147598266601,1.2539654970169,16,99
184,5,"The following year, he was elected House Minority Whip.",JOB_TITLE,1,10.25,25,3,9.5,1316.75,4185,337,1017.5,0.375,0.66666666666667,0.22222222222222,0.33333333333333,4364.875,7686,1759,4610.5,1,1,1,1,1,1,1,1,1,1,-25.2686004638671,1.00309145450592,9,55
6,1,"John Fitzgerald Kennedy Jr., often referred to as John F. Kennedy, Jr., JFK Jr. or John-John (November 25, 1960 - July 16, 1999) was an American lawyer, journalist, and publisher.",NATIONALITY,1,19.125,48,0,15.5,2399.375,8201,0,1457.5,0.57916666666667,1,0.33333333333333,0.55,9971,17323,0,10441.5,1,1,1,1,1,1,1,1,1,1,-19.0185260772705,1.46326959133148,30,179
32,1,"Sir Henry Edward Bolte (20 May 1908 - 4 January 1990), Australian politician, was the longest serving Premier of the state of Victoria.",NATIONALITY,1,18.25,48,5,15,2203.375,6223,538,1533,0.55434782608696,0.82608695652174,0.26086956521739,0.5,8231.375,12346,2787,9228.5,1,1,1,1,1,1,1,1,1,1,-21.4074363708496,1.15665602684021,23,135
55,1,"Elizabeth Rogers (May 18, 1934 - November 6, 2004) was an American actress.",NATIONALITY,1,8.25,13,5,8,974,2359,561,835.5,0.59615384615385,0.69230769230769,0.53846153846154,0.57692307692308,3799,5158,2736,3710.5,1,1,1,1,1,1,1,1,1,1,-22.0806884765625,1.38171017169952,13,75
67,1,"Stephen Harriman Long (December 30, 1784 - September 4, 1864) was a U.S. engineer, explorer, and military officer.",NATIONALITY,1,13.125,18,8,13.5,1579.625,3363,796,1417.5,0.47222222222222,0.61111111111111,0.33333333333333,0.47222222222222,7998.25,11566,4765,7843,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.410145491361618,-2.48187518119812,18,114
78,1,"Josiah Wedgwood (July 12, 1730 - January 3, 1795) was an English potter, credited with the industrialisation of the manufacture of pottery.",NATIONALITY,1,12.375,19,6,13,1462.5,2495,620,1314,0.61363636363636,0.86363636363636,0.45454545454545,0.54545454545455,6845.625,11132,2307,7350.5,1,1,1,1,1,1,1,1,1,1,-23.0855407714843,1.51506972312927,22,139
87,1,"Julius Henry Marx, known as Groucho Marx (October 2, 1890 - August 19, 1977), was an American comedian, working both with his siblings, the Marx Brothers, and on his own.",NATIONALITY,1,15.375,31,5,14.5,1650.875,3579,396,1498,0.5875,0.86666666666667,0.3,0.56666666666667,10072,16817,2914,11095,1,1,1,1,1,1,1,1,1,1,-20.9507598876953,1.31839835643768,30,170
91,1,"Jorge Amado de Faria (August 10, 1912 - August 6, 2001) was a Brazilian writer of the Modernist school.",NATIONALITY,1,10.375,24,3,8.5,1320.25,3502,393,978,0.55263157894737,0.89473684210526,0.15789473684211,0.60526315789474,6844.625,10659,1145,7050,1,1,1,1,1,1,1,1,1,1,-21.4227390289306,1.5783747434616,19,103
96,1,"John William Coltrane (September 23, 1926 - July 17, 1967) was an American jazz saxophonist and composer.",NATIONALITY,1,9,14,4,8,1064.125,2105,388,852.5,0.58088235294118,0.76470588235294,0.35294117647059,0.58823529411765,6117.5,10252,4100,5225.5,1,1,1,1,1,1,1,1,1,1,-20.604866027832,1.21240663528442,17,105
303,2,She succumbed to diabetes in September 2002.,CONTROL,2,5.375,9,3,5,699.25,1164,470,671,0.46428571428571,0.57142857142857,0.14285714285714,0.5,3056.75,4530,904,3287.5,1,1,1,1,1,1,1,1,1,1,-25.1818313598632,1.61350893974304,7,44
131,1,"Reagan was born in Tampico, Illinois, the second of two sons to Catholic, Irish-American democrat John ""Jack"" Reagan and Nelle Wilson, who was of Scottish and English descent.",NATIONALITY,1,32.25,77,13,25.5,4009.125,11846,1522,2713.5,0.36160714285714,0.60714285714286,0.071428571428571,0.375,11949.125,14552,8323,12591.5,1,1,1,1,0,1,1,1,1,0.888888888888889,-0.635277509689331,-2.64309787750244,28,175
142,1,"Jack Kerouac (March 12, 1922 - October 21, 1969) was an American novelist, writer, poet, artist, and part of the Beat Generation.",NATIONALITY,1,10.875,18,5,9.5,1214,2199,469,1027.5,0.61363636363636,0.81818181818182,0.40909090909091,0.63636363636364,6873.5,10221,2860,6452.5,1,1,1,1,1,1,1,1,1,1,-22.9461269378662,1.32824110984802,22,129
145,1,"Bill ""Billy"" Boucher (b. November 10, 1899 in Ottawa, Ontario, Canada, died November 10, 1958) was a Canadian professional ice hockey rightwinger who played in the National Hockey League for the Montreal Canadiens, Boston Bruins and New York Americans.",NATIONALITY,1,23.875,44,5,24,2550.875,4981,623,2485,0.55128205128205,0.87179487179487,0.30769230769231,0.5,13013.125,22075,5036,13021.5,1,1,1,1,1,1,1,1,1,1,-20.7475433349609,1.14563035964965,39,252
307,2,He served from 1961 until his assassination in 1963.,CONTROL,2,6.5,10,4,6.5,728.375,1306,439,656.5,0.43055555555556,0.55555555555556,0.22222222222222,0.44444444444444,3833.5,5738,1493,3881,1,1,1,1,1,1,1,1,1,1,-20.8746490478515,1.27653574943542,9,52
146,1,"J. Carrol Naish or Joseph Patrick Carrol Naish (January 21, 1897 - January 24, 1973) was an American actor born in New York City, New York.",NATIONALITY,1,14.5,24,7,14.5,1671.625,2915,743,1591.5,0.57211538461538,0.76923076923077,0.42307692307692,0.51923076923077,8554.5,11912,5342,8078.5,1,1,1,1,1,1,1,1,1,1,-22.8159599304199,1.33737647533416,26,139
