,paragraph_id,sentence_id,content,labels,binary_labels,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zdn_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,average_sentence_accuracy
200,245.0,2.0,"He was a prodigy, learning Latin at three, Greek at four, and writing sermons at seven.",CONTROL,2.0,68.9825,80.62,6.0,12.444444444444445,17.0,7.0,13.0,1503.6666666666667,2331.0,637.0,1481.0,0.3958333333333333,0.5625,0.1875,0.375,927.9847433430766,1548.6666666666667,585.1923076923077,909.1428571428571,118.21747998733294,137.11764705882354,91.0,118.92857142857143,16.0,87.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,111.0,2.0,"He achieved national fame as a hero of the American Civil War, in which he commanded Union forces as a general, and as general-in-chief (1864 - 1869).",JOB_TITLE,1.0,41.56333333333336,53.55,14.0,18.444444444444443,31.0,9.0,18.0,2186.8888888888887,3976.0,978.0,1651.0,0.48559670781893005,0.7037037037037037,0.3333333333333333,0.48148148148148145,895.0386103094436,1399.6969696969697,576.2222222222222,891.2142857142857,115.61556273948511,143.2962962962963,91.27777777777777,109.71428571428571,27.0,150.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202,118.0,1.0,"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), often referred to as Jack Kennedy or JFK, was the 35th President of the United States.",JOB_TITLE,1.0,47.037307692307735,71.48,10.0,18.77777777777778,29.0,9.0,18.0,2100.1111111111113,3484.0,1067.0,2062.0,0.46153846153846145,0.6923076923076923,0.2692307692307692,0.46153846153846156,885.2020102990692,1411.6583333333335,592.7894736842105,863.8333333333334,110.50703930442187,120.17391304347827,90.08333333333333,114.55555555555556,26.0,146.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203,119.0,1.0,"John Fitzgerald Kennedy (May 29, 1917 - November 22, 1963), also known as JFK, was the 35th president of the United States of America.",JOB_TITLE,1.0,52.05000000000001,65.05,9.0,13.777777777777779,28.0,6.0,15.0,1539.3333333333333,2644.0,720.0,1717.0,0.5648148148148149,0.75,0.20833333333333334,0.5833333333333334,888.7690070082614,1421.8333333333333,582.8541666666666,872.2222222222222,114.27603615520282,149.33333333333334,94.42857142857143,107.11111111111111,24.0,134.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,127.0,3.0,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",JOB_TITLE,1.0,36.35956521739132,39.67,12.0,22.11111111111111,44.0,11.0,18.0,2528.777777777778,5235.0,1175.0,1895.0,0.41545893719806765,0.6956521739130435,0.21739130434782608,0.43478260869565216,893.3455399538732,1318.6666666666667,580.2857142857143,862.4090909090909,111.77120140396002,142.0,98.06666666666666,106.20689655172414,23.0,138.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,257.0,2.0,"In this he was assisted by his son, William.",CONTROL,2.0,84.90000000000003,96.18,2.0,8.333333333333334,14.0,5.0,7.0,997.1111111111111,1811.0,516.0,1008.0,0.3580246913580247,0.5555555555555556,0.1111111111111111,0.3333333333333333,912.4978615520283,1396.5,585.5833333333334,883.0555555555557,117.3901234567901,144.0,86.0,123.0,9.0,44.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206,128.0,1.0,"Ronald Wilson Reagan (February 6, 1911 - June 5, 2004) was the 40th President of the United States (1981 - 1989) and the 33rd Governor of California (1967 - 1975).",JOB_TITLE,1.0,52.305000000000035,60.99,15.0,12.555555555555555,21.0,6.0,14.0,1359.0,2363.0,604.0,1594.0,0.6777777777777777,0.8333333333333334,0.5333333333333333,0.6333333333333333,900.6673397590064,1368.3,578.7272727272727,889.75,104.90676159352628,123.16666666666667,86.28571428571429,109.16666666666667,30.0,163.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207,128.0,2.0,"Before entering politics, Reagan was also a broadcaster, film actor, and head of the Screen Actors Guild.",JOB_TITLE,1.0,50.2388235294118,54.22,12.0,12.777777777777779,19.0,9.0,13.0,1510.2222222222222,2190.0,878.0,1522.0,0.3660130718954248,0.5882352941176471,0.17647058823529413,0.29411764705882354,890.7043142043143,1496.5,570.1071428571429,842.6666666666666,115.67601009289605,156.42857142857142,91.4,108.71428571428571,17.0,105.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208,133.0,3.0,"He remained in Hollywood for the duration of the war, attaining the rank of captain.",JOB_TITLE,1.0,56.25000000000003,64.71,8.0,15.11111111111111,22.0,11.0,14.0,1780.0,2992.0,954.0,1487.0,0.4148148148148148,0.6666666666666666,0.26666666666666666,0.4,898.0709235209235,1514.309523809524,569.7333333333333,858.0,116.70784632034633,149.6,86.72727272727273,112.18181818181819,15.0,84.0,24.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778
209,263.0,3.0,Bush was elected to a second term in the 2004 election.,CONTROL,2.0,72.61545454545457,85.69,5.0,14.88888888888889,29.0,5.0,14.0,1909.6666666666667,3898.0,593.0,1764.0,0.3434343434343434,0.6363636363636364,0.18181818181818182,0.36363636363636365,897.3655680482069,1374.0,589.90625,938.6957671957672,129.57606276226966,161.0,111.375,126.0,11.0,55.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
210,137.0,1.0,"In 1966, he was elected the 33rd Governor of California, defeating two-term incumbent Pat Brown; he was reelected in 1970, defeating Jesse Unruh, but chose not to seek a third term.",JOB_TITLE,1.0,41.64741935483872,48.47,11.0,23.444444444444443,42.0,8.0,23.0,2900.8888888888887,5072.0,847.0,3137.0,0.5017921146953405,0.7741935483870968,0.25806451612903225,0.5161290322580645,906.842893144514,1306.9545454545455,547.3,963.5,122.74788462702651,140.8,105.875,116.91666666666667,31.0,181.0,49.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
211,140.0,2.0,"Klaas (born August 23, 1983 in Rockford, Illinois) is an American soccer defensive midfielder, who currently plays for the Seattle Sounders of the USL First Division.",JOB_TITLE,1.0,40.529615384615425,45.09,13.0,18.0,30.0,7.0,19.0,2076.0,3268.0,808.0,2129.0,0.45299145299145294,0.7307692307692307,0.3076923076923077,0.46153846153846156,889.949604770683,1314.4705882352941,571.1666666666666,910.9230769230769,114.63335159155334,133.71428571428572,94.05263157894737,111.24,26.0,166.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,142.0,1.0,"Jack Kerouac (March 12, 1922 - October 21, 1969) was an American novelist, writer, poet, artist, and part of the Beat Generation.",JOB_TITLE,1.0,57.605000000000004,50.16,12.0,10.333333333333334,21.0,5.0,10.0,1238.3333333333333,2470.0,603.0,1108.0,0.6212121212121213,0.7727272727272727,0.4090909090909091,0.6363636363636364,876.7644230769231,1444.8333333333333,568.2083333333334,846.625,121.02759462759462,158.28571428571428,96.1,121.33333333333333,22.0,129.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213,145.0,1.0,"Bill ""Billy"" Boucher (b. November 10, 1899 in Ottawa, Ontario, Canada, died November 10, 1958) was a Canadian professional ice hockey rightwinger who played in the National Hockey League for the Montreal Canadiens, Boston Bruins and New York Americans.",JOB_TITLE,1.0,19.74230769230769,43.22,14.0,26.444444444444443,56.0,6.0,24.0,3032.777777777778,6518.0,663.0,2742.0,0.5299145299145299,0.8461538461538461,0.1794871794871795,0.5128205128205128,868.3418921680983,1457.0,536.1190476190476,906.4230769230769,112.23176033736378,135.27272727272728,88.4375,110.5,39.0,252.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214,157.0,1.0,"Dr. Benjamin Franklin (January 17, 1706 - April 17, 1790) was an American publisher, journalist, author, philanthropist, abolitionist, public servant, statesman, scientist, librarian, diplomat, poet, musician, philosopher, economist, and inventor.",JOB_TITLE,1.0,-15.374999999999972,-0.27,21.0,21.0,40.0,5.0,24.0,2584.222222222222,5682.0,381.0,2719.0,0.5407407407407407,0.8666666666666667,0.2,0.43333333333333335,859.2231455545182,1354.2,576.7916666666666,826.05,113.55463351463351,145.69230769230768,76.2,119.275,30.0,247.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215,157.0,4.0,"In 1775, Franklin became the first United States Postmaster General.",JOB_TITLE,1.0,35.94500000000002,61.33,8.0,9.88888888888889,16.0,6.0,9.0,1121.7777777777778,1731.0,764.0,1066.0,0.3111111111111111,0.5,0.1,0.3,856.7205467372135,1464.0,563.7777777777778,830.9333333333332,115.16929444012777,145.875,90.22222222222223,112.5,10.0,68.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216,279.0,2.0,Then he went on to a public grammar school for three years.,CONTROL,2.0,95.955,93.14,5.0,8.11111111111111,15.0,6.0,8.0,949.3333333333334,1644.0,608.0,875.0,0.462962962962963,0.6666666666666666,0.3333333333333333,0.4166666666666667,898.6329365079365,1422.809523809524,602.9285714285714,831.0,117.80586419753087,141.5,78.875,124.5,12.0,59.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,162.0,1.0,"Caspar Willard Weinberger (born August 18, 1917) is best known as United States Secretary of Defense under President Ronald Reagan from 1981 through 1987, and for his related roles in the Strategic Defense Initiative program (popularly known as Star Wars), and in the Iran-Contra Affair.",JOB_TITLE,1.0,14.520000000000039,25.8,14.0,26.333333333333332,77.0,9.0,17.0,2802.0,8909.0,925.0,1926.0,0.6,0.8,0.26666666666666666,0.6222222222222222,830.454635188704,1299.4117647058824,588.1923076923077,825.0833333333334,101.98909103301489,120.375,80.70588235294117,104.44186046511628,45.0,287.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,166.0,2.0,"Weinberger moved to Washington in January 1970 to become chairman of the Federal Trade Commission, subsequently serving as deputy director (1970-72) and director (1972-73) of the Office of Management and Budget, and as Secretary of Health, Education, and Welfare (1973-75).",JOB_TITLE,1.0,3.380000000000024,13.96,0.0,23.22222222222222,48.0,7.0,24.0,2728.777777777778,6354.0,804.0,2788.0,0.5416666666666666,0.825,0.275,0.5,806.7250367004864,1192.125,523.9848484848485,834.7916666666666,113.66512944209022,142.41666666666666,92.07692307692308,113.11111111111111,40.0,273.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219,167.0,1.0,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",JOB_TITLE,1.0,45.26235294117649,46.78,11.0,13.777777777777779,23.0,5.0,16.0,1658.888888888889,3228.0,544.0,1555.0,0.46405228758169936,0.7647058823529411,0.29411764705882354,0.4117647058823529,818.4487289562289,1216.2,441.25,875.9696969696969,119.96157052192858,179.33333333333334,91.25,113.65217391304348,17.0,102.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888
220,170.0,1.0,"Recep Tayyip Erdogan (born February 26, 1954) became prime minister of Turkey on March 14, 2003.",JOB_TITLE,1.0,53.120000000000005,55.24,10.0,12.222222222222221,25.0,4.0,14.0,1400.888888888889,2919.0,505.0,1476.0,0.4652777777777778,0.75,0.0625,0.5,893.8783506359895,1382.0,576.5,922.53125,113.30891534391536,132.93333333333334,96.875,116.76,16.0,96.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221,284.0,15.0,His fan mail jumped to thousands of letters a week.,CONTROL,2.0,86.70500000000001,95.17,4.0,6.777777777777778,11.0,4.0,7.0,966.0,1502.0,473.0,965.0,0.5,0.6,0.4,0.5,942.8166666666667,1492.6666666666667,568.25,950.6666666666666,140.15304232804235,187.75,94.6,137.85714285714286,10.0,51.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,174.0,1.0,"John W. Duarte(October 2, 1919 - December 23, 2004) was a British composer and classical guitarist.",JOB_TITLE,1.0,37.25750000000002,47.79,12.0,10.444444444444445,18.0,6.0,9.0,1107.7777777777778,2113.0,594.0,945.0,0.5694444444444444,0.6875,0.375,0.5625,925.0974500293944,1476.5416666666667,562.074074074074,905.9285714285714,104.2326278659612,125.44444444444444,88.55555555555556,99.0,16.0,99.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223,184.0,5.0,"The following year, he was elected House Minority Whip.",JOB_TITLE,1.0,37.900000000000034,53.88,8.0,9.88888888888889,25.0,3.0,9.0,1252.111111111111,4185.0,337.0,893.0,0.3827160493827161,0.6666666666666666,0.2222222222222222,0.3333333333333333,914.9604056437389,1379.3333333333333,530.1,888.25,116.66663459996795,167.4,88.22222222222223,112.33333333333333,9.0,55.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,6.0,1.0,"John Fitzgerald Kennedy Jr., often referred to as John F. Kennedy, Jr., JFK Jr. or John-John (November 25, 1960 - July 16, 1999) was an American lawyer, journalist, and publisher.",NATIONALITY,1.0,35.38500000000002,78.55,5.0,17.77777777777778,48.0,0.0,12.0,2211.1111111111113,8201.0,0.0,1091.0,0.6074074074074074,1.0,0.3333333333333333,0.6333333333333333,833.0577175261385,1382.1666666666667,0.0,900.4545454545455,96.65228595478594,170.85416666666666,0.0,96.0,30.0,179.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,32.0,1.0,"Sir Henry Edward Bolte (20 May 1908 - 4 January 1990), Australian politician, was the longest serving Premier of the state of Victoria.",NATIONALITY,1.0,43.716086956521764,57.61,11.0,16.77777777777778,48.0,5.0,14.0,2024.7777777777778,6223.0,538.0,1484.0,0.5797101449275363,0.8260869565217391,0.2608695652173913,0.5652173913043478,988.7620454164571,1473.625,601.551282051282,949.6923076923077,113.83503086419753,148.41666666666666,86.11111111111111,113.0,23.0,135.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,55.0,1.0,"Elizabeth Rogers (May 18, 1934 - November 6, 2004) was an American actress.",NATIONALITY,1.0,56.97846153846157,59.3,9.0,7.888888888888889,13.0,5.0,7.0,927.2222222222222,2359.0,553.0,733.0,0.5982905982905983,0.6923076923076923,0.5384615384615384,0.6153846153846154,988.3135802469135,1428.125,588.4444444444445,992.8888888888888,112.3604531271198,181.46153846153845,80.14285714285714,108.4,13.0,75.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,67.0,1.0,"Stephen Harriman Long (December 30, 1784 - September 4, 1864) was a U.S. engineer, explorer, and military officer.",NATIONALITY,1.0,28.765000000000015,45.93,10.0,12.444444444444445,18.0,7.0,11.0,1476.4444444444443,3363.0,651.0,1156.0,0.4876543209876544,0.6111111111111112,0.3333333333333333,0.5,1013.7111752445085,1544.7142857142858,594.6666666666666,1020.0333333333334,112.36906070509013,186.83333333333334,93.0,104.9375,18.0,114.0,34.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
228,78.0,1.0,"Josiah Wedgwood (July 12, 1730 - January 3, 1795) was an English potter, credited with the industrialisation of the manufacture of pottery.",NATIONALITY,1.0,26.84136363636364,24.78,15.0,11.777777777777779,19.0,6.0,13.0,1367.2222222222222,2495.0,605.0,1089.0,0.6212121212121211,0.8636363636363636,0.45454545454545453,0.5454545454545454,976.4997474747474,1492.25,590.2727272727273,1010.5,111.15780731995902,146.76470588235293,83.76923076923077,107.375,22.0,139.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,87.0,1.0,"Julius Henry Marx, known as Groucho Marx (October 2, 1890 - August 19, 1977), was an American comedian, working both with his siblings, the Marx Brothers, and on his own.",NATIONALITY,1.0,57.945000000000036,58.96,12.0,14.333333333333334,31.0,5.0,13.0,1539.7777777777778,3579.0,396.0,1171.0,0.6148148148148148,0.8666666666666667,0.3,0.6333333333333333,951.7781371568651,1406.125,575.8421052631579,971.625,102.52757542636576,130.42857142857142,79.2,100.1,30.0,170.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,91.0,1.0,"Jorge Amado de Faria (August 10, 1912 - August 6, 2001) was a Brazilian writer of the Modernist school.",NATIONALITY,1.0,58.42368421052632,78.59,7.0,9.777777777777779,24.0,3.0,7.0,1248.3333333333333,3502.0,393.0,797.0,0.5789473684210527,0.8947368421052632,0.15789473684210525,0.6842105263157895,968.0201923076924,1403.6,587.2692307692307,989.0833333333334,121.93994708994711,156.66666666666666,89.28571428571429,115.9,19.0,103.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,96.0,1.0,"John William Coltrane (September 23, 1926 - July 17, 1967) was an American jazz saxophonist and composer.",NATIONALITY,1.0,40.2858823529412,55.24,13.0,8.333333333333334,14.0,3.0,8.0,1013.3333333333334,2105.0,388.0,773.0,0.6143790849673203,0.8823529411764706,0.35294117647058826,0.5882352941176471,994.9251964085298,1464.5714285714287,592.5555555555555,1025.0,123.64901302401303,202.33333333333334,96.625,116.16666666666667,17.0,105.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232,303.0,2.0,She succumbed to diabetes in September 2002.,CONTROL,2.0,42.61571428571432,55.91,11.0,5.333333333333333,9.0,3.0,5.0,675.6666666666666,1164.0,470.0,668.0,0.47619047619047616,0.5714285714285714,0.14285714285714285,0.5714285714285714,986.6435185185185,1510.0,558.3333333333334,963.6666666666666,129.23227513227513,168.5,97.4,129.33333333333334,7.0,44.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,131.0,1.0,"Reagan was born in Tampico, Illinois, the second of two sons to Catholic, Irish-American democrat John ""Jack"" Reagan and Nelle Wilson, who was of Scottish and English descent.",NATIONALITY,1.0,42.4507142857143,59.98,12.0,31.333333333333332,77.0,13.0,25.0,3845.0,11846.0,1522.0,2603.0,0.369047619047619,0.6071428571428571,0.07142857142857142,0.39285714285714285,956.7837450457477,1469.090909090909,560.211785009862,961.1333333333333,114.70925703925703,153.84415584415584,92.96428571428571,112.96,28.0,175.0,45.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
234,142.0,1.0,"Jack Kerouac (March 12, 1922 - October 21, 1969) was an American novelist, writer, poet, artist, and part of the Beat Generation.",NATIONALITY,1.0,57.605000000000004,50.16,12.0,10.333333333333334,18.0,5.0,9.0,1143.4444444444443,2199.0,469.0,903.0,0.6363636363636364,0.8181818181818182,0.4090909090909091,0.6818181818181818,937.1734308900975,1406.8,587.8846153846154,972.8484848484849,106.87166718539268,129.35294117647058,93.8,102.0,22.0,129.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235,145.0,1.0,"Bill ""Billy"" Boucher (b. November 10, 1899 in Ottawa, Ontario, Canada, died November 10, 1958) was a Canadian professional ice hockey rightwinger who played in the National Hockey League for the Montreal Canadiens, Boston Bruins and New York Americans.",NATIONALITY,1.0,19.74230769230769,43.22,14.0,22.333333333333332,44.0,5.0,20.0,2384.222222222222,4981.0,623.0,1823.0,0.5726495726495727,0.8717948717948718,0.3076923076923077,0.6153846153846154,917.975557186298,1352.22,559.5,965.9848484848485,106.35901799271898,124.6,91.15,105.1,39.0,252.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236,307.0,2.0,He served from 1961 until his assassination in 1963.,CONTROL,2.0,56.70000000000002,62.34,9.0,6.333333333333333,10.0,4.0,6.0,713.5555555555555,1306.0,439.0,595.0,0.43209876543209874,0.5555555555555556,0.2222222222222222,0.4444444444444444,906.736860670194,1434.5,505.2,910.4166666666666,111.33888888888889,130.6,94.5,110.0,9.0,52.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,146.0,1.0,"J. Carrol Naish or Joseph Patrick Carrol Naish (January 21, 1897 - January 24, 1973) was an American actor born in New York City, New York.",NATIONALITY,1.0,56.798846153846185,63.02,8.0,13.777777777777779,24.0,7.0,12.0,1581.7777777777778,2915.0,743.0,1335.0,0.5897435897435898,0.7692307692307693,0.4230769230769231,0.5384615384615384,922.934245692579,1497.5,520.7333333333333,934.188888888889,111.34969913891481,135.58823529411765,95.33333333333333,108.70588235294117,26.0,139.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238,157.0,1.0,"Dr. Benjamin Franklin (January 17, 1706 - April 17, 1790) was an American publisher, journalist, author, philanthropist, abolitionist, public servant, statesman, scientist, librarian, diplomat, poet, musician, philosopher, economist, and inventor.",NATIONALITY,1.0,-15.374999999999972,-0.27,21.0,19.22222222222222,43.0,4.0,12.0,2360.3333333333335,5472.0,537.0,1524.0,0.5592592592592592,0.9333333333333333,0.23333333333333334,0.6666666666666666,869.9393868124417,1341.25,524.4,878.7166666666668,120.0658030599891,147.0,89.5,119.25,30.0,247.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239,167.0,1.0,"Mildred Bailey (February 27, 1907 - December 12, 1951) was a popular American singer during the 1930s.",NATIONALITY,1.0,45.26235294117649,46.78,11.0,9.333333333333334,12.0,4.0,11.0,1057.2222222222222,1426.0,450.0,1257.0,0.5751633986928104,0.7647058823529411,0.47058823529411764,0.5294117647058824,885.9253086419753,1286.888888888889,538.2222222222222,911.2777777777778,113.14225589225589,135.5,92.33333333333333,112.5,17.0,102.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,174.0,1.0,"John W. Duarte(October 2, 1919 - December 23, 2004) was a British composer and classical guitarist.",NATIONALITY,1.0,37.25750000000002,47.79,12.0,8.222222222222221,12.0,4.0,8.0,940.8888888888889,1646.0,262.0,852.0,0.6458333333333334,0.8125,0.5,0.625,932.9967592592592,1321.2,531.8958333333333,943.3333333333334,111.5702861952862,146.25,65.5,111.63636363636364,16.0,99.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241,176.0,1.0,"Sir Charles Galton Darwin, FRS (December 18, 1887 - December 13, 1962) was the English physicist grandson of Charles Darwin who served as director of the National Physical Laboratory (NPL) during World War II.",NATIONALITY,1.0,28.007352941176492,37.98,13.0,19.444444444444443,48.0,4.0,10.0,2300.222222222222,6315.0,464.0,1189.0,0.6176470588235294,0.8823529411764706,0.35294117647058826,0.7352941176470589,929.1597823472823,1235.5,566.3541666666666,964.5,113.34820290720829,131.5625,96.22222222222223,115.75,34.0,209.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,327.0,5.0,"Friends recall him as disciplined and focused, neither drinking nor gambling during a trip to Las Vegas.",CONTROL,2.0,50.2388235294118,62.68,9.0,13.555555555555555,20.0,7.0,14.0,1535.2222222222222,2331.0,692.0,1596.0,0.3790849673202614,0.6470588235294118,0.23529411764705882,0.35294117647058826,946.2980963480962,1290.175,539.0833333333334,973.8636363636364,112.70270485687152,157.07692307692307,82.0,114.0,17.0,104.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243,202.0,1.0,"Graham Stuart, (born October 24, 1970) is a former English football (soccer) player who plays as a central-midfielder.",NATIONALITY,1.0,61.665000000000006,44.75,12.0,15.88888888888889,33.0,5.0,10.0,1837.888888888889,4698.0,503.0,1030.0,0.48148148148148145,0.7222222222222222,0.16666666666666666,0.5,934.4462623795957,1268.0555555555557,527.1222222222223,982.6666666666666,111.35660739043092,142.36363636363637,98.66666666666667,109.72727272727273,18.0,118.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
244,203.0,1.0,"George Timothy Clooney (born May 6, 1961 in Lexington, Kentucky) is an American film and television actor, known for his former role in the long-running television drama ER (1994-99).",NATIONALITY,1.0,31.537931034482796,42.04,15.0,17.333333333333332,36.0,7.0,10.0,1929.7777777777778,4273.0,754.0,1029.0,0.5938697318007663,0.8275862068965517,0.3103448275862069,0.7241379310344828,920.1081001113895,1233.125,523.1785714285714,974.7142857142857,107.69291578208764,136.26315789473685,81.3,106.0,29.0,183.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245,204.0,2.0,"He is a strong supporter of the Democratic Party and is of mostly Irish American heritage, although he also has some distant German ancestry.",NATIONALITY,1.0,34.42500000000004,47.12,11.0,22.77777777777778,34.0,14.0,22.0,2645.8888888888887,4175.0,1406.0,2885.0,0.3611111111111111,0.5833333333333334,0.20833333333333334,0.3333333333333333,917.0713807175065,1318.8,535.3771929824561,937.2587719298244,114.86096254326645,149.10714285714286,100.42857142857143,108.32352941176471,24.0,141.0,42.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888
246,210.0,1.0,"Lawford became an American citizen in 1960, in time to vote for his brother-in-law John F. Kennedy.",NATIONALITY,1.0,45.26235294117649,62.68,9.0,16.0,36.0,5.0,16.0,1900.6666666666667,4334.0,441.0,1692.0,0.47058823529411764,0.7647058823529411,0.17647058823529413,0.47058823529411764,940.1605893592005,1361.2555555555555,582.7272727272727,1008.962962962963,115.23072277644002,130.88235294117646,88.2,120.0,17.0,99.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666
247,328.0,3.0,He and his wife belonged to the Epiphany Catholic Church in Miami for many years.,CONTROL,2.0,61.890000000000015,90.09,8.0,12.333333333333334,16.0,7.0,13.0,1385.2222222222222,2028.0,708.0,1433.0,0.39999999999999997,0.5333333333333333,0.3333333333333333,0.4,942.513683127572,1305.7592592592591,547.05,989.425,111.8090761090761,127.07692307692308,88.5,113.5,15.0,81.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888
248,226.0,1.0,Stella Dorothea Gibbons (5 January 1902 - 19 December 1989) was an English novelist and poet.,NATIONALITY,1.0,53.120000000000005,47.79,11.0,8.444444444444445,12.0,4.0,9.0,978.3333333333334,1361.0,506.0,1039.0,0.5833333333333334,0.75,0.375,0.5625,944.6681216931216,1300.75,515.4,995.0,115.23195847362516,133.6,92.875,115.44444444444444,16.0,93.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888
249,254.0,1.0,"Didier Julia (born February 18, 1934) is a French politician.",NATIONALITY,1.0,52.86500000000001,61.33,8.0,8.333333333333334,13.0,5.0,8.0,946.0,1850.0,517.0,811.0,0.4444444444444444,0.6,0.2,0.5,948.7052910052911,1305.25,632.6,969.3809523809523,112.08516144349477,154.16666666666666,79.88888888888889,106.4,10.0,61.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
