sstb_id,zuco_id,content,control_id,sstb_label,BERT_MC_DROPOUT,BERT_SOFTMAX_ENTROPY,BERT_TEMPERATURE,TREE_LSTM_MC_DROPOUT
10599,218,"While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza, there's nothing here to match that movie's intermittent moments of inspiration.",,0,1.4178478474056,1.4387898308358,1.5757256851232,0.34650834368674
10613,378,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering.,,0,1.0988573502903,0.95859904916226,1.5317197963163,1.2630171673938
10629,394,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",,0,1.3985751275846,1.4028758117434,1.5715938019362,1.5602664184675
10637,94,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",13.0,-1,1.0555622657794,0.96015110659497,1.5159500191281,0.95051458685178
10693,335,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,,-1,0.85072060964277,0.70001750115821,1.4933109108991,1.5448492170629
10739,341,Visually sumptuous but intellectually stultifying.,,0,1.5278519064984,1.508732595202,1.5804469528546,0.59779441753299
10758,102,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",,-1,1.4455991399314,1.450606070846,1.5758336902279,1.3926413863492
10774,193,After that it becomes long and tedious like a classroom play in a college history course.,27.0,-1,1.3389870946616,1.2555787766635,1.5493872300741,0.92696836301425
10799,71,"Despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",,0,1.4195420484992,1.4230014795213,1.5739473845132,0.6445111094829
10816,239,"In a strange way, Egoyan has done too much.",,0,0.94807534476464,0.72900797167921,1.4981965940448,0.60345443638947
10833,11,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,,-1,0.58594364461537,0.47084227772495,1.4567592661286,0.93388732916762
10839,28,Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes.,,0,1.4236026448774,1.3932459871736,1.5691586995826,0.16740153032827
10893,397,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",43.0,-1,0.59384646240083,0.46532533225925,1.4559825924773,0.2041129143219
10918,214,"Feels like nothing quite so much as a middle-aged moviemaker's attempt to surround himself with beautiful, half-naked women.",,0,1.4683964721992,1.4491268480659,1.5769832222663,1.5762521120914
10920,392,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",,-1,1.4712768376359,1.4567219458933,1.5774334728462,1.4510208758888
10966,175,Attal pushes too hard to make this a comedy or serious drama.,,-1,0.83984090115787,0.58826042290514,1.4828208291097,0.70820629366809
10997,8,"Slow, silly and unintentionally hilarious.",1.0,0,1.545858834009,1.4826450628405,1.578411366199,1.5636182779022
11002,283,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,,-1,0.90067692618685,0.74961871652391,1.4971141352403,1.5339897439841
11010,125,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",,-1,0.54285867990821,0.48210365870778,1.4601894601,1.4944566168253
11063,362,Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio.,,0,0.9985570683071,0.98681951035969,1.5406209303943,0.71862335958681
11141,42,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",,-1,1.1801819264905,1.1712365928712,1.556592443232,1.4893033622743
11191,82,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",,-1,1.4279322221216,1.3895333976894,1.5685915008001,1.3531348623269
11192,140,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,,-1,1.2819610012972,1.2255371051847,1.5428439781394,0.89823756780056
11255,404,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,,-1,1.313662649322,1.2148638618722,1.5525142186321,1.0904855266165
11257,78,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",,-1,0.47189291973907,0.39255396923437,1.4371977874368,0.53539279122117
11314,187,"The sort of picture in which, whenever one of the characters has some serious soul searching to do, they go to a picture-perfect beach during sunset.",,-1,1.0671284430152,0.96053987337725,1.5018696275193,0.42512460573517
11315,330,"Aptly named, this shimmering, beautifully costumed and filmed production doesn't work for me.",,0,1.5102673683783,1.4686786957293,1.576605548365,1.0566018966628
11318,366,"Everything its title implies, a standard-issue crime drama spat out from the Tinseltown assembly line.",,0,1.0213345365787,1.0503863619104,1.5385736489185,0.98728333073524
11327,112,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,,-1,1.2790814957738,1.2453235371839,1.5501914209495,1.1025322520166
11353,316,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",,-1,1.2733320297641,1.1005770048163,1.5419522480947,0.51202426323243
11358,403,"It's not a particularly good film, but neither is it a monsterous one.",46.0,0,0.55197255652538,0.37308144856874,1.4433893348505,0.28157057072235
11376,157,"Harris is supposed to be the star of the story, but comes across as pretty dull and wooden.",,0,1.0999182252721,0.93767082434407,1.5163959701417,1.1437145224862
11399,245,"Some movies can get by without being funny simply by structuring the scenes as if they were jokes: a setup, delivery and payoff.",,0,1.4060592966022,1.4112595360163,1.5754398499574,0.82876519175383
11411,328,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,,-1,0.88447839625003,0.6964035437243,1.4993781148562,1.351764926031
11439,195,"Blade II has a brilliant director and charismatic star, but it suffers from rampant vampire devaluation.",,0,1.3242443978643,1.2749152160566,1.5674268342884,0.81293260045394
11504,326,"The Venezuelans say things like ``si, pretty much'' and ``por favor, go home'' when talking to Americans.",,0,0.63334141825822,0.60294348471822,1.5022405940972,0.12950976756454
11563,174,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",,1,1.3734699601249,1.3628717012481,1.5663780840835,0.049758212775579
11604,370,"``The Kid Stays in the Picture'' is a great story, terrifically told by the man who wrote it but this Cliff Notes edition is a cheat.",,0,1.2963020326133,1.2448526486858,1.5565155669871,0.60466905966206
11627,345,An exhilarating experience.,,1,0.3539876981938,0.24799042640729,1.4070072649737,0.48729983858174
11661,46,"Reassuring, retro uplifter.",,1,0.50193226945202,0.37730547146092,1.4438858487635,0.61430976336839
11783,141,under-rehearsed and lifeless,18.0,-1,0.73662783500834,0.37909202723808,1.4299465689198,
