sstb_id,zuco_id,content,sstb_label,control_id,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zgw_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkb_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,zph_item_accuracy,average_sentence_accuracy
3089,115.0,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",1,,14.29000000000002,31.21,18.0,26.09090909090909,35.0,21.0,26.0,3150.181818181818,4714.0,2283.0,3232.0,0.2648221343873518,0.34782608695652173,0.17391304347826086,0.2608695652173913,750.4923651765331,1039.361111111111,233.52777777777777,807.1764705882352,119.86179918849945,142.84848484848484,103.77272727272727,113.14285714285714,23.0,164.0,46.0,,,,,,,,,,,,
3172,267.0,A biopic about Crane's life in the classic tradition but evolves into what has become of us all in the era of video.,0,,51.07260869565218,81.97,10.0,25.545454545454547,39.0,15.0,26.0,3007.181818181818,4314.0,1800.0,3013.0,0.28063241106719367,0.43478260869565216,0.13043478260869565,0.2608695652173913,846.158959123665,1724.202380952381,356.84615384615387,876.6333333333332,118.3079959204361,143.47619047619048,102.85714285714286,111.0,23.0,116.0,36.0,,,,,,,,,,,,
3174,138.0,"Thanks to a small star with big heart, this family film sequel is plenty of fun for all.",1,,85.16499999999999,87.05,6.0,18.0,33.0,8.0,17.0,2135.909090909091,3922.0,936.0,1882.0,0.3232323232323232,0.6111111111111112,0.16666666666666666,0.2777777777777778,723.961198565744,1068.4285714285713,232.64814814814815,716.8630952380953,117.71330990181899,146.58823529411765,101.1875,117.0,18.0,88.0,22.0,,,,,,,,,,,,
3188,146.0,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad.",1,,47.037307692307735,62.01,9.0,26.818181818181817,33.0,18.0,27.0,3097.4545454545455,4439.0,1988.0,2853.0,0.27622377622377625,0.4230769230769231,0.15384615384615385,0.2692307692307692,745.2156808500549,1249.0666666666666,236.475,721.53125,114.8631959749027,134.5151515151515,98.92307692307692,111.26315789473684,26.0,148.0,41.0,,,,,,,,,,,,
3229,401.0,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",1,45.0,11.355000000000018,9.55,15.0,13.0,17.0,7.0,13.0,1489.1818181818182,2033.0,762.0,1451.0,0.37878787878787873,0.75,0.16666666666666666,0.3333333333333333,923.3146013708515,1862.8,407.45,973.1,114.06135101529486,125.18181818181819,86.75,118.1,12.0,93.0,26.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
3273,30.0,It's all a rather shapeless good time...,0,,66.7871428571429,106.67,5.0,11.909090909090908,22.0,7.0,11.0,1583.5454545454545,2611.0,873.0,1450.0,0.2857142857142857,0.5714285714285714,0.0,0.2857142857142857,873.1069985569985,1246.25,305.5,948.1214285714286,135.86131704748016,184.9090909090909,107.52941176470588,128.28571428571428,7.0,40.0,11.0,,,,,,,,,,,,
3422,77.0,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",1,,8.200000000000017,25.12,17.0,44.27272727272727,72.0,16.0,38.0,5310.727272727273,10008.0,1604.0,5054.0,0.23510971786833856,0.4827586206896552,0.10344827586206896,0.1724137931034483,742.0892436343848,1035.3,228.55208333333334,804.5285714285714,118.46582555698352,153.15151515151516,94.3529411764706,113.26315789473684,29.0,195.0,58.0,,,,,,,,,,,,
3440,241.0,The film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work.,1,,52.05000000000001,47.12,13.0,23.454545454545453,46.0,10.0,20.0,2670.6363636363635,5251.0,1026.0,2298.0,0.4128787878787879,0.5833333333333334,0.2916666666666667,0.375,749.6700081855162,1162.8470588235296,217.32051282051282,757.3787878787879,113.43981402810164,134.16666666666666,102.6,112.8125,24.0,135.0,37.0,,,,,,,,,,,,
3545,135.0,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",1,,-8.278076923076895,2.79,20.0,36.18181818181818,72.0,14.0,27.0,4446.090909090909,9009.0,1428.0,3334.0,0.2902097902097902,0.5769230769230769,0.15384615384615385,0.2692307692307692,772.6707515387988,1146.2272727272727,258.1388888888889,891.8189393939396,120.38749306918247,144.2093023255814,98.08333333333333,118.22222222222223,26.0,189.0,58.0,,,,,,,,,,,,
3570,329.0,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",1,,39.33000000000001,56.25,10.0,14.090909090909092,35.0,6.0,13.0,1649.6363636363637,4918.0,674.0,1408.0,0.3696969696969697,0.6,0.2,0.3333333333333333,852.7143480257117,1729.5,373.9833333333333,830.85,112.41256962734236,145.84615384615384,87.4,112.33333333333333,15.0,88.0,27.0,,,,,,,,,,,,
3576,63.0,"Qutting may be a flawed film, but it is nothing if not sincere.",0,,76.50153846153849,92.12,4.0,19.818181818181817,33.0,10.0,17.0,2441.7272727272725,4497.0,1206.0,2218.0,0.2657342657342658,0.46153846153846156,0.07692307692307693,0.23076923076923078,836.6648219205036,1094.7142857142858,238.84047619047618,937.5904761904761,124.02782592660887,147.86666666666667,102.0,120.6,13.0,63.0,18.0,,,,,,,,,,,,
3577,6.0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",1,,22.995909090909095,32.22,0.0,34.45454545454545,80.0,19.0,29.0,4364.545454545455,11449.0,2101.0,3158.0,0.1859504132231405,0.36363636363636365,0.09090909090909091,0.18181818181818182,846.4755811263901,1203.267857142857,294.7368421052632,938.5294117647059,124.29937230851766,143.1125,108.89655172413794,120.26829268292683,22.0,156.0,42.0,,,,,,,,,,,,
3600,372.0,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.",0,,27.514230769230807,53.55,17.0,24.272727272727273,37.0,13.0,25.0,2873.6363636363635,4122.0,1411.0,3129.0,0.3391608391608391,0.5,0.19230769230769232,0.3076923076923077,859.4116442524337,1615.845238095238,332.46153846153845,821.5333333333333,118.37524559366662,140.45,92.33333333333333,115.92857142857143,26.0,161.0,47.0,,,,,,,,,,,,
3611,373.0,Griffin & Co. manage to be spectacularly outrageous.,1,,18.940000000000026,22.07,15.0,8.181818181818182,12.0,6.0,7.0,1019.8181818181819,1645.0,715.0,845.0,0.32954545454545453,0.5,0.25,0.25,819.2051767676768,1623.9,339.5833333333333,713.2,122.93062114653024,164.5,102.14285714285714,120.66666666666667,8.0,52.0,17.0,,,,,,,,,,,,
3712,68.0,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",1,,40.529615384615425,53.55,12.0,31.0,43.0,23.0,29.0,3658.2727272727275,6020.0,2158.0,3532.0,0.2902097902097902,0.4230769230769231,0.11538461538461539,0.3076923076923077,767.163659872624,1029.2777777777778,231.55686274509804,823.3508771929825,117.03326372220003,140.0,89.91666666666667,115.4,26.0,157.0,43.0,,,,,,,,,,,,
3731,54.0,It depends on how well flatulence gags fit into your holiday concept.,0,,53.655,59.3,8.0,14.272727272727273,27.0,4.0,13.0,1721.3636363636363,3771.0,409.0,1474.0,0.3106060606060606,0.75,0.16666666666666666,0.25,810.5008778258776,1134.3809523809525,255.29166666666669,884.25,116.37997519414631,139.95454545454547,97.92307692307692,110.5,12.0,69.0,20.0,,,,,,,,,,,,
3744,32.0,I love the robust middle of this picture.,1,,71.81500000000001,80.28,3.0,10.272727272727273,16.0,5.0,11.0,1254.3636363636363,2192.0,795.0,1157.0,0.32954545454545453,0.5,0.125,0.375,859.8000793650793,1205.3666666666666,271.3333333333333,913.25,124.62221086993814,168.4,96.41666666666667,122.0,8.0,41.0,12.0,,,,,,,,,,,,
3755,306.0,Samuel Beckett applied to the Iranian voting process.,0,,50.66500000000002,63.36,8.0,13.272727272727273,19.0,8.0,13.0,1470.8181818181818,1997.0,858.0,1527.0,0.11363636363636363,0.25,0.0,0.125,923.8925414862915,1827.892857142857,403.0694444444444,873.7619047619048,112.22402438228501,146.36363636363637,89.82352941176471,107.25,8.0,53.0,14.0,,,,,,,,,,,,
3798,41.0,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",1,,11.245000000000033,36.63,17.0,37.72727272727273,66.0,22.0,34.0,4365.272727272727,8515.0,2290.0,3457.0,0.2587412587412588,0.38461538461538464,0.15384615384615385,0.23076923076923078,822.3635129101663,1152.9583333333333,264.735,861.05,113.36451418077655,141.83333333333334,95.41025641025641,108.75,26.0,185.0,52.0,,,,,,,,,,,,
3804,399.0,Its engaging simplicity is driven by appealing leads.,1,,29.515000000000015,29.52,12.0,9.090909090909092,15.0,5.0,8.0,1213.7272727272727,2203.0,482.0,1029.0,0.36363636363636365,0.625,0.125,0.375,859.2641774891774,1836.1,339.6666666666667,803.5,130.05208200890021,171.5,96.4,123.0,8.0,53.0,16.0,,,,,,,,,,,,
3811,358.0,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",1,,11.424615384615407,15.98,18.0,17.454545454545453,22.0,10.0,18.0,2170.909090909091,2930.0,1095.0,2232.0,0.18881118881118877,0.38461538461538464,0.07692307692307693,0.15384615384615385,865.6802928637019,1706.3125,381.15555555555557,840.3848484848485,124.42994883903974,149.8,98.33333333333333,133.1818181818182,13.0,99.0,28.0,,,,,,,,,,,,
3842,212.0,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",1,,18.405,31.55,11.0,16.181818181818183,43.0,9.0,12.0,2129.909090909091,6370.0,1049.0,1653.0,0.28787878787878785,0.4166666666666667,0.08333333333333333,0.3333333333333333,755.4786832065239,1162.15625,219.0,716.1296296296296,128.86229067192255,150.27272727272728,104.9,130.83333333333334,12.0,88.0,25.0,,,,,,,,,,,,
3850,92.0,Features one of the most affecting depictions of a love affair ever committed to film.,1,,44.97000000000003,56.25,10.0,20.454545454545453,40.0,11.0,18.0,2506.181818181818,4729.0,1357.0,2027.0,0.29090909090909095,0.4,0.13333333333333333,0.26666666666666666,764.320738983239,1175.8,227.95454545454547,795.8888888888889,122.01048952481739,134.58823529411765,103.11111111111111,123.36363636363636,15.0,86.0,26.0,,,,,,,,,,,,
3906,333.0,"The asylum material is gripping, as are the scenes of Jia with his family.",1,,53.639285714285734,65.73,8.0,13.181818181818182,19.0,8.0,13.0,1580.1818181818182,2303.0,910.0,1553.0,0.3506493506493506,0.5714285714285714,0.14285714285714285,0.35714285714285715,848.1289830119375,1884.5625,355.75,771.675,118.97831626577758,143.84615384615384,90.5,119.89473684210526,14.0,74.0,23.0,,,,,,,,,,,,
3911,12.0,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",1,,72.61545454545457,85.69,6.0,15.090909090909092,23.0,9.0,13.0,1871.7272727272727,3096.0,1032.0,1839.0,0.28099173553719003,0.5454545454545454,0.09090909090909091,0.2727272727272727,866.8210341510342,1201.2533333333333,315.78333333333336,926.5,124.16691966872159,166.36363636363637,102.9090909090909,114.66666666666667,11.0,63.0,16.0,,,,,,,,,,,,
3936,309.0,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",1,,15.644000000000034,50.33,10.0,25.818181818181817,50.0,7.0,27.0,3000.5454545454545,6362.0,920.0,2880.0,0.37454545454545457,0.8,0.12,0.32,872.9951384333959,1707.7738095238094,361.4027777777778,919.9,113.57601121786479,139.8108108108108,92.15789473684211,108.17647058823529,25.0,173.0,49.0,,,,,,,,,,,,
3956,129.0,"Dong shows how intolerance has the power to deform families, then tear them apart.",0,,53.639285714285734,65.73,8.0,20.0,29.0,14.0,18.0,2324.7272727272725,3432.0,1476.0,2284.0,0.24025974025974026,0.42857142857142855,0.0,0.21428571428571427,791.3338460361188,1078.9625,283.8,804.5454545454545,116.35134432719978,147.75,105.42857142857143,112.54166666666667,14.0,82.0,23.0,,,,,,,,,,,,
3974,91.0,"Angel presents events partly from the perspective of Aurelie and Christelle, and infuses the film with the sensibility of a particularly nightmarish fairytale.",1,,6.9334782608695775,22.75,18.0,29.09090909090909,44.0,10.0,27.0,3585.0,5481.0,1405.0,3146.0,0.3517786561264822,0.6521739130434783,0.17391304347826086,0.34782608695652173,733.4345905427562,1230.875,257.47916666666663,738.1797619047619,123.92954526778057,140.5,100.07407407407408,125.1025641025641,23.0,159.0,48.0,,,,,,,,,,,,
3981,100.0,Just how these families interact may surprise you.,0,,40.09,63.36,8.0,9.727272727272727,14.0,7.0,9.0,1218.090909090909,1926.0,861.0,1176.0,0.2159090909090909,0.375,0.0,0.25,741.7703643578644,1022.0833333333334,302.6,805.8571428571429,124.82785976649612,160.5,99.88888888888889,127.45454545454545,8.0,50.0,15.0,,,,,,,,,,,,
4010,190.0,"A colorful, vibrant introduction to a universal human impulse, lushly photographed and beautifully recorded.",1,26.0,-18.875,14.97,18.0,20.90909090909091,36.0,14.0,18.0,2501.7272727272725,4496.0,1603.0,2165.0,0.22727272727272724,0.35714285714285715,0.07142857142857142,0.21428571428571427,786.9477373972829,1203.125,290.45,758.6574074074074,119.98979907773386,146.83333333333334,100.1875,121.08695652173913,14.0,108.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4033,79.0,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",1,,71.78157894736843,77.57,8.0,21.181818181818183,44.0,12.0,19.0,2487.3636363636365,4608.0,1312.0,2411.0,0.33492822966507174,0.42105263157894735,0.10526315789473684,0.3684210526315789,772.5693251935231,1051.0416666666667,241.70833333333334,858.7954545454545,117.89637701560603,133.8421052631579,104.72727272727273,116.07142857142857,19.0,100.0,26.0,,,,,,,,,,,,
4062,367.0,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",1,,30.87500000000003,40.35,11.0,33.0,42.0,25.0,32.0,3836.0,5785.0,2748.0,3734.0,0.3704545454545455,0.525,0.2,0.375,818.5932006326096,1540.9912280701753,335.25,894.735632183908,115.46187405453276,137.73809523809524,96.12903225806451,115.92682926829268,40.0,226.0,64.0,,,,,,,,,,,,
4067,26.0,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",1,,24.3771428571429,51.18,14.0,28.454545454545453,42.0,19.0,27.0,3580.818181818182,6217.0,2164.0,3419.0,0.29870129870129875,0.47619047619047616,0.19047619047619047,0.3333333333333333,824.2635489120952,1180.719696969697,283.6302083333333,900.8214285714286,124.60101272627712,148.02380952380952,111.42857142857143,121.58333333333333,21.0,138.0,40.0,,,,,,,,,,,,
4077,339.0,`Enigma' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of `We Were Soldiers.',0,,40.2896551724138,42.04,15.0,28.363636363636363,41.0,20.0,26.0,3253.181818181818,4271.0,2080.0,3206.0,0.33855799373040757,0.41379310344827586,0.20689655172413793,0.3448275862068966,821.1316228648036,1644.8083333333336,361.89035087719293,798.8947368421053,116.4134143877744,138.66666666666666,95.19354838709677,116.57142857142857,29.0,162.0,47.0,,,,,,,,,,,,
4146,57.0,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",1,,40.2896551724138,73.68,11.0,36.09090909090909,66.0,20.0,35.0,3950.090909090909,6499.0,1846.0,3765.0,0.2664576802507837,0.4827586206896552,0.13793103448275862,0.27586206896551724,800.2460722284962,1098.1408333333334,241.00793650793648,855.9,107.2450767799327,127.63829787234043,91.30434782608695,102.54054054054055,29.0,180.0,47.0,,,,,,,,,,,,
4173,216.0,"In XXX, Diesel is that rare creature -- an action hero with table manners, and one who proves that elegance is more than tattoo deep.",1,,52.86800000000002,72.5,12.0,25.454545454545453,60.0,17.0,23.0,2994.7272727272725,7481.0,1759.0,2520.0,0.3236363636363636,0.44,0.12,0.32,717.5432456373879,1094.5375,217.5462962962963,689.0595238095237,116.18533587508806,140.0,97.72222222222223,116.29411764705883,25.0,133.0,38.0,,,,,,,,,,,,
4202,184.0,"Impresses as a skillfully assembled, highly polished and professional adaptation... just about as chilling and unsettling as `Manhunter' was.",1,,13.897368421052647,36.45,11.0,26.09090909090909,53.0,12.0,22.0,3117.2727272727275,7654.0,1627.0,2466.0,0.2296650717703349,0.42105263157894735,0.05263157894736842,0.21052631578947367,746.1593043016105,1137.328431372549,286.76666666666665,746.5666666666667,117.64489311692242,144.41509433962264,92.22727272727273,121.08,19.0,141.0,39.0,,,,,,,,,,,,
4212,134.0,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",1,17.0,56.25000000000003,73.17,9.0,16.272727272727273,30.0,9.0,14.0,1968.090909090909,3895.0,945.0,1766.0,0.3030303030303031,0.4666666666666667,0.06666666666666667,0.3333333333333333,744.7671520398794,1107.75,237.45,702.9545454545455,120.49496483908247,134.71428571428572,105.0,126.14285714285714,15.0,87.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8181818181818182
4232,22.0,"There's not much to Fatale, outside of its stylish surprises... but that's OK.",0,4.0,56.97846153846157,90.26,6.0,18.0,31.0,11.0,16.0,2194.5454545454545,3473.0,1412.0,1703.0,0.2657342657342658,0.38461538461538464,0.07692307692307693,0.23076923076923078,831.6946931435567,1266.0625,281.24074074074076,899.25,121.68847697101478,142.72727272727272,103.6875,121.64285714285714,13.0,78.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.36363636363636365
4282,177.0,A small movie with a big impact.,1,23.0,90.95857142857145,106.67,0.0,6.0,13.0,4.0,5.0,884.6363636363636,1858.0,568.0,823.0,0.3896103896103895,0.5714285714285714,0.14285714285714285,0.42857142857142855,772.9886363636364,1211.25,285.4444444444444,755.3333333333334,151.17677322677324,216.6,111.33333333333333,145.0,7.0,32.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8181818181818182
4285,277.0,"Like Rudy Yellow Lodge, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider.",-1,,39.429285714285754,51.52,11.0,31.363636363636363,71.0,13.0,28.0,3669.3636363636365,9638.0,1558.0,3325.0,0.3214285714285714,0.6428571428571429,0.14285714285714285,0.2857142857142857,828.3813515890877,1594.452380952381,361.15,752.4,114.77520477928225,139.57142857142858,92.36111111111111,118.90697674418605,28.0,162.0,46.0,,,,,,,,,,,,
4317,155.0,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D.,1,,5.492000000000019,29.18,16.0,30.0,47.0,18.0,28.0,3333.4545454545455,6364.0,1756.0,3084.0,0.23999999999999996,0.36,0.12,0.24,802.6598681469109,1106.9264705882354,316.09649122807014,844.3640350877193,109.26224429155842,135.40425531914894,86.95833333333333,105.6304347826087,25.0,168.0,52.0,,,,,,,,,,,,
4335,242.0,"In some ways, Lagaan is quintessential Bollywood.",0,,42.61571428571432,38.99,14.0,10.272727272727273,19.0,7.0,10.0,1378.8181818181818,2436.0,786.0,1391.0,0.28571428571428564,0.42857142857142855,0.0,0.2857142857142857,761.7890032982891,1248.5833333333333,282.0,774.9722222222223,134.6825783466932,157.1,112.28571428571429,128.25,7.0,49.0,13.0,,,,,,,,,,,,
4465,202.0,"It's a hoot watching The Rock chomp on jumbo ants, pull an arrow out of his back, and leap unscathed through raging fire!",1,,73.1421739130435,81.97,10.0,23.272727272727273,37.0,17.0,23.0,2821.0,5384.0,1860.0,2656.0,0.30434782608695654,0.4782608695652174,0.13043478260869565,0.30434782608695654,787.7248348873349,1123.5,286.6125,870.1666666666665,119.0449284105732,145.51351351351352,96.41666666666667,119.17391304347827,23.0,121.0,30.0,,,,,,,,,,,,
4466,325.0,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,1,,51.07260869565218,80.58,10.0,23.181818181818183,35.0,9.0,21.0,2458.5454545454545,3794.0,920.0,2215.0,0.32806324110671936,0.6956521739130435,0.17391304347826086,0.30434782608695654,876.5472238509969,1829.375,352.53333333333336,934.6176470588235,105.7556343401171,130.82758620689654,92.0,103.48571428571428,23.0,133.0,36.0,,,,,,,,,,,,
4468,61.0,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",1,10.0,41.64741935483872,40.01,11.0,33.90909090909091,64.0,20.0,29.0,4089.818181818182,8510.0,2010.0,3257.0,0.35483870967741943,0.4838709677419355,0.16129032258064516,0.3548387096774194,758.1614539643998,1025.0083333333334,250.35833333333335,831.85,117.47355327577966,144.23728813559322,98.51724137931035,112.3103448275862,31.0,182.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
4537,34.0,The soundtrack alone is worth the price of admission.,1,7.0,56.70000000000002,87.72,8.0,9.272727272727273,15.0,6.0,9.0,1173.5454545454545,2040.0,695.0,1124.0,0.33333333333333337,0.4444444444444444,0.2222222222222222,0.3333333333333333,837.5435786435787,1181.142857142857,268.7857142857143,957.7,125.4638692115965,148.88888888888889,95.875,125.57142857142857,9.0,53.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7272727272727273
4591,353.0,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",1,,50.96333333333334,60.99,10.0,24.727272727272727,32.0,17.0,24.0,2792.6363636363635,3639.0,1855.0,2916.0,0.33670033670033667,0.48148148148148145,0.14814814814814814,0.3333333333333333,819.0218519153033,1604.0185185185187,343.5882352941176,728.5092592592592,113.24803965616503,137.66666666666666,93.66666666666667,108.0,27.0,156.0,41.0,,,,,,,,,,,,
4596,391.0,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",1,,52.265000000000015,70.13,12.0,14.909090909090908,23.0,8.0,15.0,1659.0,3093.0,830.0,1496.0,0.4292929292929293,0.7222222222222222,0.2777777777777778,0.3888888888888889,914.9579072442709,1887.2142857142858,387.04545454545456,786.9722222222222,109.68211769161427,138.73333333333332,87.25,106.41666666666667,18.0,110.0,29.0,,,,,,,,,,,,
4649,248.0,Intriguing and downright intoxicating.,1,,-8.724999999999994,-34.11,22.0,7.181818181818182,12.0,4.0,6.0,959.5454545454545,1568.0,482.0,935.0,0.11363636363636363,0.25,0.0,0.0,797.1401515151515,1155.5,220.125,780.25,135.58593073593076,177.42857142857142,114.0,130.66666666666666,4.0,38.0,10.0,,,,,,,,,,,,
4672,334.0,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",1,,37.30500000000002,46.78,17.0,31.272727272727273,39.0,21.0,32.0,3479.4545454545455,5042.0,2069.0,3452.0,0.41991341991341985,0.6190476190476191,0.30952380952380953,0.40476190476190477,825.2532757845939,1649.466666666667,355.23809523809524,748.8333333333334,109.62514580759311,129.28205128205127,94.5,105.8529411764706,42.0,220.0,63.0,,,,,,,,,,,,
4704,166.0,This is one of those war movies that focuses on human interaction rather than battle and action sequences... and it's all the stronger because of it.,1,,40.529615384615425,75.2,8.0,22.818181818181817,29.0,16.0,23.0,2599.5454545454545,3681.0,1879.0,2588.0,0.3356643356643357,0.46153846153846156,0.23076923076923078,0.3076923076923077,779.4434323330607,1166.2857142857142,250.2416666666667,777.2857142857143,114.38523062206605,136.33333333333334,95.85185185185185,110.52941176470588,26.0,149.0,43.0,,,,,,,,,,,,
4786,311.0,"At its best when the guarded, resentful Betty and the manipulative yet needy Margot are front and center.",0,,42.86500000000001,53.21,11.0,20.454545454545453,25.0,15.0,20.0,2333.090909090909,3136.0,1442.0,2432.0,0.2878787878787879,0.4444444444444444,0.2222222222222222,0.2777777777777778,866.4318389943389,1713.7564102564102,362.675,895.0512820512821,113.60472664098262,137.7,92.3157894736842,114.42105263157895,18.0,105.0,31.0,,,,,,,,,,,,
4801,97.0,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,1,,27.514230769230807,45.09,17.0,23.09090909090909,32.0,12.0,24.0,2664.181818181818,4342.0,1055.0,2610.0,0.3706293706293706,0.5384615384615384,0.2692307692307692,0.34615384615384615,732.2885617005974,1011.75,269.1203703703704,798.8235294117648,111.96167430791833,135.72413793103448,86.84210526315789,111.58823529411765,26.0,148.0,47.0,,,,,,,,,,,,
4806,224.0,It's a funny little movie with clever dialogue and likeable characters.,1,,34.160909090909115,60.31,8.0,11.727272727272727,17.0,6.0,12.0,1461.1818181818182,2005.0,661.0,1607.0,0.2892561983471075,0.45454545454545453,0.09090909090909091,0.2727272727272727,738.6174603174604,1072.5833333333335,208.85714285714286,752.5,123.61211827388297,145.16666666666666,108.0,117.94117647058823,11.0,71.0,21.0,,,,,,,,,,,,
4864,346.0,Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition.,0,,30.76807692307696,62.01,12.0,30.181818181818183,52.0,18.0,25.0,3430.0,5841.0,1893.0,3038.0,0.25524475524475526,0.38461538461538464,0.11538461538461539,0.2692307692307692,870.7802292375799,1963.6833333333334,361.45,836.1842105263158,113.70735668790402,132.08695652173913,94.65,116.56,26.0,155.0,46.0,,,,,,,,,,,,
4956,201.0,``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.,1,,38.16500000000002,53.21,10.0,20.727272727272727,50.0,13.0,18.0,2579.5454545454545,6926.0,1294.0,2267.0,0.2727272727272727,0.3888888888888889,0.05555555555555555,0.2777777777777778,737.4339815302048,1129.5714285714287,274.35714285714283,717.2361111111112,122.38252768508333,146.31578947368422,92.42857142857143,124.04545454545455,18.0,104.0,32.0,,,,,,,,,,,,
5032,405.0,Martyr gets royally screwed and comes back for more.,0,,66.10000000000002,87.72,9.0,9.818181818181818,16.0,6.0,10.0,1116.909090909091,1662.0,551.0,1094.0,0.26262626262626265,0.4444444444444444,0.0,0.3333333333333333,850.4079124579123,1834.2,376.5,908.6111111111112,115.48709951664496,160.5,91.16666666666667,108.55555555555556,9.0,52.0,14.0,,,,,,,,,,,,
5047,110.0,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",1,,21.565000000000026,44.41,14.0,31.545454545454547,56.0,17.0,24.0,3939.909090909091,7988.0,1933.0,3104.0,0.18636363636363634,0.3,0.0,0.2,803.0341221682277,1072.125,262.83333333333337,887.4770238095238,120.10880847217746,147.92592592592592,93.9047619047619,115.5,20.0,137.0,39.0,,,,,,,,,,,,
